url_core,gini_centered,max_party,rel_party,N_party,N_url
dejongodoorn,1,CDA,6.11022852254674e-05,1,1
elsevier,0.600097822435075,VVD,0.00279009516217428,56,154
hartvannederland,0.40112162655247,Misc.,0.00295333727111636,5,135
lc,0.713450104944116,VVD,0.00269044890638234,54,97
nationaalcoordinatorgroningen,0.897231720590716,SP,0.000186497575531518,2,4
nieuwekeuken,1,CDA,6.11022852254674e-05,1,1
nrc,0.333354774332849,GL,0.0412955465587045,357,2211
nvde,0.909452939511212,D66,0.00030826140567201,5,8
pbl,0.796012478724924,PvdD,0.000931387767773983,3,24
regionoordveluwe,1,CDA,0.000122204570450935,2,2
scherpopouderenzorg,1,CDA,6.11022852254674e-05,1,1
telegraaf,0.436548744240235,PVV,0.109735697557712,1640,4413
vanoord,1,CDA,6.11022852254674e-05,1,1
vries,1,CDA,0.000122204570450935,2,2
aidsfonds,0.949023847536676,D66,0.000123304562268804,2,3
platformdefensiebedrijfsleven,1,CDA,6.11022852254674e-05,1,1
dehoogevener,1,CDA,6.11022852254674e-05,1,1
drentsglasvezelcollectief,1,CDA,6.11022852254674e-05,1,1
innovationorigins,0.80966843227688,D66,0.000554870530209618,9,17
avrotros,0.381984110280099,SP,0.0107236105930623,115,454
energeia,0.899730412454129,GL,0.00624638519375362,54,73
vanons,1,CDA,6.11022852254674e-05,1,1
fd,0.514241090687658,GL,0.0294968189705032,255,1296
glasvezelgids,1,CDA,6.11022852254674e-05,1,1
hollandsolar,0.866007501607694,CU,0.000246426811237063,1,4
koninklijkhuis,0.856349963380202,CU,0.000492853622474125,2,13
twitter,0.15878108061923,SGP,0.563197695354699,1564,39055
spotify,0.726410399478018,SP,0.00718015665796345,77,171
oostnl,1,CDA,6.11022852254674e-05,1,1
solarmagazine,0.845540133073565,GL,0.00254482359745518,22,41
verbinddrenthe,1,CDA,6.11022852254674e-05,1,1
eo,0.862515155803085,CU,0.007885657959586,32,68
ampyxpower,1,CDA,6.11022852254674e-05,1,1
beljonwesterterp,0.930898642757468,CDA,6.11022852254674e-05,1,2
bloomberg,0.789989071535984,GL,0.00427993059572007,37,91
bnr,0.389309248727242,CDA,0.00794329707931077,130,499
boerderij,0.586199725242167,CDA,0.00427715996578272,70,184
ensoc,1,CDA,6.11022852254674e-05,1,1
fairphone,1,CDA,6.11022852254674e-05,1,1
gasunie,1,CDA,6.11022852254674e-05,1,1
iucn,1,CDA,6.11022852254674e-05,1,1
linkedin,0.568525741915788,CDA,0.00146645484541122,24,76
mkb,0.7482203486924,VVD,0.00069752379054357,14,30
nederlandsevrouwenraad,0.930898642757468,CDA,6.11022852254674e-05,1,2
parool,0.322332054428043,DENK,0.011070110701107,21,584
drenthe,0.930898642757468,CDA,6.11022852254674e-05,1,2
provinciegroningen,0.973881484055708,PvdA,0.00156107714322883,12,16
reuters,0.466470914198967,GL,0.00196645459803355,17,99
rtlnieuws,0.227688051907134,PVV,0.0229508196721311,343,1845
trouw,0.357284258192688,GL,0.0289184499710816,250,1463
vn,0.397457340416053,GL,0.0021978021978022,19,96
vrt,0.567833823543654,SGP,0.00072020165646381,2,18
zorgselect,1,CDA,6.11022852254674e-05,1,1
zzp-nederland,0.945744251841115,VVD,0.000398585023167755,8,10
officielebekendmakingen,0.484290429531542,CDA,0.00586581938164487,96,264
aarzelniet,1,CDA,6.11022852254674e-05,1,1
linda,0.896056908004257,CDA,0.000183306855676402,3,5
besteraadslid,0.686318687289434,SGP,0.00144040331292762,4,24
google,0.422254333816015,PvdA,0.00221152595290751,17,80
gic,0.873732648404266,PvdA,0.000650448809678678,5,19
fairpolitics,1,CDA,6.11022852254674e-05,1,1
dichtbij,0.811837059005501,50PLUS,0.00346820809248555,9,41
welingelichtekringen,0.602008620473613,Misc.,0.000590667454223272,1,20
binnenlandsbestuur,0.640843788959614,VVD,0.00428478899905336,86,211
consumentenbond,0.870238275627004,SP,0.000559492726594554,6,15
letsgro,1,CDA,6.11022852254674e-05,1,1
bit,0.817814539396739,SGP,0.0198055455527548,55,168
groningen,0.933414974510865,CDA,0.000366613711352805,6,9
112nederland,1,CDA,6.11022852254674e-05,1,1
d14uo0i7wmc99w,1,CDA,0.000672125137480142,11,11
rd,0.790263253047669,SGP,0.0406913935902053,113,366
fier,1,CDA,6.11022852254674e-05,1,1
omroepgelderland,0.525081368497735,SP,0.00307720999627005,33,148
notubiz,0.969277613214896,GL,0.000694042799305957,6,8
raadsinformatie,0.885123689486055,SGP,0.00468131076701476,13,34
happietariagroningen,1,CDA,6.11022852254674e-05,1,1
jouwstad,1,CDA,6.11022852254674e-05,1,1
lockerz,0.997193446303494,VVD,0.00328832644113397,66,67
radio1,0.831411840147065,CDA,0.00024440914090187,4,9
tpo,0.636533882129402,PVV,0.0218133154901305,326,521
meldkindersekstoerisme,1,CDA,6.11022852254674e-05,1,1
ukrant,0.833385046457297,PvdD,0.000310462589257994,1,7
ow,0.804456782660869,VVD,0.00508195904538887,102,127
paper,0.950796627429777,Misc.,0.00236266981689309,4,11
bnnvara,0.519076288295176,DENK,0.0137058513442277,26,420
speld,0.413833474635166,Misc.,0.00295333727111636,5,117
nporadio2,0.792107625801465,50PLUS,0.00192678227360308,5,31
topdutch,1,CDA,6.11022852254674e-05,1,1
twitpic,0.855480417973406,VVD,0.000946639430023417,19,27
verdwenengelijkheid,1,CDA,6.11022852254674e-05,1,1
googleusercontent,1,CDA,6.11022852254674e-05,1,1
wordpress,0.580520577904465,PvdA,0.0054637700013009,42,167
oogtv,0.804255248061876,CDA,0.00140535256018575,23,37
boredpanda,1,CDA,6.11022852254674e-05,1,1
coelo,0.888130100978188,PvdA,0.000130089761935736,1,3
cpb,0.624737448042876,D66,0.00154130702836005,25,78
d66,0.99305313930007,D66,0.0511713933415536,830,839
focusgroningen,0.975353411834157,CDA,0.00048881828180374,8,9
freeagirl,0.952392865038456,CDA,0.000549920567029207,9,10
groningerkrant,0.925481072172943,PvdA,0.000130089761935736,1,3
infoleek,1,CDA,6.11022852254674e-05,1,1
lifelines,1,CDA,6.11022852254674e-05,1,1
luchtvaartwebshop,1,CDA,6.11022852254674e-05,1,1
luisteris,1,CDA,6.11022852254674e-05,1,1
medicalfacts,0.879771844112109,CDA,0.000122204570450935,2,4
medischcontact,0.688387162546992,SP,0.00587467362924282,63,120
meldpuntkoopzondag,1,CDA,6.11022852254674e-05,1,1
metronieuws,0.417971937194963,DENK,0.00316288877174486,6,107
nd,0.664302743585309,CU,0.00911779201577132,37,142
overstaguitvoering,1,CDA,6.11022852254674e-05,1,1
petitie24,0.925481072172943,PvdA,0.000130089761935736,1,3
platform31,0.955442660263217,CDA,0.000366613711352805,6,9
stieljonggoud,1,CDA,0.000122204570450935,2,2
thepassion,1,CDA,6.11022852254674e-05,1,1
thesistools,0.950832936240162,PvdA,0.000130089761935736,1,2
thisiscolossal,1,CDA,6.11022852254674e-05,1,1
toegankelijkheid-groningen,1,CDA,6.11022852254674e-05,1,1
npostart,0.366701240763705,CDA,0.00183306855676402,30,124
vsbverzilverjeidee,1,CDA,6.11022852254674e-05,1,1
vvd,0.955069527384825,VVD,0.0440436450600369,884,914
watchnederland,1,CDA,0.000122204570450935,2,2
wijzijndeoplossing,1,CDA,6.11022852254674e-05,1,1
businessinsider,0.567051212463692,Misc.,0.00118133490844654,2,34
zonatlas,1,CDA,6.11022852254674e-05,1,1
imageshack,0.816247414652473,VVD,0.0024413332669025,49,68
incontxt,1,CDA,6.11022852254674e-05,1,1
wnl,0.589432298590866,50PLUS,0.00963391136801541,25,254
omropfryslan,0.563656862914031,VVD,0.00393602710378158,79,159
fcgroningen,1,CDA,6.11022852254674e-05,1,1
d2vry01uvf8h31,1,CDA,0.00116094341928388,19,19
vng,0.70799509170525,CDA,0.000855431993156544,14,41
fcbkapp,1,CDA,6.11022852254674e-05,1,1
npo3fm,0.837117693693944,PvdA,0.000780538571614414,6,22
omny,1,CDA,6.11022852254674e-05,1,1
asvz,1,CDA,0.000122204570450935,2,2
omroepwest,0.694556279830622,VVD,0.00931692491654626,187,277
renepetersoss,1,CDA,0.024440914090187,400,400
tweedehuiskamer,1,CDA,0.000427715996578272,7,7
verus,0.870307691871162,SGP,0.00396110911055095,11,65
vimeo,0.376433620981324,PvdD,0.00186277553554797,6,78
worldskillsnetherlands,0.930898642757468,CDA,6.11022852254674e-05,1,2
at5,0.532270279891772,DENK,0.0100158144438587,19,178
diabetesfonds,0.94899863636078,CU,0.000246426811237063,1,3
ditismbo,0.908025557551247,VVD,0.000298938767375816,6,9
eerstekamer,0.655216283516413,CDA,0.000855431993156544,14,44
femmesforfreedom,0.892474437848697,PvdA,0.000390269285807207,3,7
groene,0.620788354691443,Misc.,0.00590667454223272,10,148
groningermuseum,0.969432643345687,CU,0.000246426811237063,1,2
kncvtbc,1,CDA,6.11022852254674e-05,1,1
landstedembo,1,CDA,0.000122204570450935,2,2
lindanieuws,0.920120032633743,GL,0.000231347599768652,2,4
looopings,1,CDA,6.11022852254674e-05,1,1
omapost,1,CDA,6.11022852254674e-05,1,1
parkstadveendam,1,CDA,6.11022852254674e-05,1,1
raadvanstate,0.646873334432051,SGP,0.00072020165646381,2,27
rekenkamer,0.696969525924957,GL,0.000462695199537305,4,25
rtlxl,0.874717787518189,Misc.,0.00177200236266982,3,13
s-bb,0.902409272299045,CU,0.000246426811237063,1,6
theguardian,0.609874329435538,PvdD,0.0139708165166097,45,382
vpro,0.532153820961459,SP,0.00149198060425214,16,67
99gram,1,D66,6.1652281134402e-05,1,1
allesoversport,0.974142163895957,D66,0.000246609124537608,4,5
bonaire,0.974645748239368,D66,0.00191122071516646,31,36
curacao,0.973849158361112,D66,0.000863131935881628,14,16
government,0.886879447017683,PvdA,0.000130089761935736,1,4
koninkrijk,0.915750021175992,D66,0.000431565967940814,7,10
loketgezondleven,1,D66,6.1652281134402e-05,1,1
sportsubsidie,1,D66,0.000123304562268804,2,2
atouchofgold,1,D66,6.1652281134402e-05,1,1
bes-reporter,1,D66,6.1652281134402e-05,1,1
noordhollandsdagblad,0.387636003166544,DENK,0.00105429625724829,2,49
werkenbijdimencegroep,1,D66,0.000123304562268804,2,2
esns,1,D66,6.1652281134402e-05,1,1
curacaonieuws,0.928090401645022,D66,0.00110974106041924,18,22
blikopnieuws,0.854741907029223,CU,0.000246426811237063,1,5
koninkrijksrelaties,0.925851311252563,D66,0.00357583230579531,58,76
sportgeschiedenis,1,D66,6.1652281134402e-05,1,1
tvgids,0.841011211604848,Misc.,0.000590667454223272,1,6
ntr,0.762920259517838,DENK,0.00105429625724829,2,25
knvb,0.828563050159465,D66,0.000246609124537608,4,10
matthijsvanmiltenburg,1,D66,0.000184956843403206,3,3
bluezones,1,D66,6.1652281134402e-05,1,1
meld,1,D66,6.1652281134402e-05,1,1
podcast,1,D66,6.1652281134402e-05,1,1
s050,1,D66,6.1652281134402e-05,1,1
rotterdam,0.855463745844456,DENK,0.000527148128624143,1,9
sportutrecht,1,D66,6.1652281134402e-05,1,1
sporza,0.912643669070038,GL,0.000231347599768652,2,5
thevarsity,1,D66,6.1652281134402e-05,1,1
bbc,0.385429342749469,PvdA,0.00403278262000781,31,159
comitekoninkrijksrelaties,1,D66,6.1652281134402e-05,1,1
dvded,1,D66,6.1652281134402e-05,1,1
espn,1,D66,6.1652281134402e-05,1,1
ggztotaal,1,D66,6.1652281134402e-05,1,1
hnt,0.931239574126241,D66,6.1652281134402e-05,1,2
oldambtnu,1,D66,6.1652281134402e-05,1,1
open,1,D66,6.1652281134402e-05,1,1
sportenbewegenincijfers,1,D66,6.1652281134402e-05,1,1
sportenstrategie,0.948411134822642,CDA,0.00024440914090187,4,6
sportknowhowxl,0.946134833942029,D66,0.000184956843403206,3,5
inquirer,1,D66,6.1652281134402e-05,1,1
zefhemel,1,D66,6.1652281134402e-05,1,1
akwaggz,1,D66,6.1652281134402e-05,1,1
antilliaansdagblad,0.955725761765292,D66,0.000246609124537608,4,6
arubanieuws,1,D66,6.1652281134402e-05,1,1
atria,0.93210773381851,PvdA,0.000390269285807207,3,8
weforum,0.89211152482535,VVD,0.00413531961536545,83,97
blendle,0.70905771152837,Misc.,0.00177200236266982,3,49
cur,1,D66,0.000123304562268804,2,2
deachterkantvancuracao,1,D66,6.1652281134402e-05,1,1
decorrespondent,0.616181474570741,GL,0.00636205899363794,55,145
desportgek,1,D66,6.1652281134402e-05,1,1
giphy,0.969862455131104,Misc.,0.00118133490844654,2,6
globalcitizen,0.974510649578805,PvdD,0.000310462589257994,1,2
goo,0.683428438348965,DENK,0.000527148128624143,1,19
ikpas,0.96921256078964,CU,0.000246426811237063,1,2
iph,1,D66,6.1652281134402e-05,1,1
jeugdjournaal,0.754228957909117,CU,0.000246426811237063,1,8
crossfit,1,D66,6.1652281134402e-05,1,1
medscape,1,D66,6.1652281134402e-05,1,1
mailchi,0.929992441717419,FvD,0.00252100840336135,3,12
apple,0.693766536550212,CDA,0.00219968226811683,36,64
business-standard,1,D66,6.1652281134402e-05,1,1
nieuws,0.577275135373837,50PLUS,0.0023121387283237,6,54
noordkopnieuws,1,D66,6.1652281134402e-05,1,1
nottodaycorona,1,D66,6.1652281134402e-05,1,1
nowthisnews,1,D66,6.1652281134402e-05,1,1
nytimes,0.537033444602791,GL,0.00694042799305957,60,202
wiley,0.970528188386488,PvdA,0.000260179523871471,2,3
overons,1,D66,0.000123304562268804,2,2
politico,0.60466170262181,D66,0.00178791615289766,29,70
skipr,0.807894992002058,SP,0.015852293920179,170,257
soundcloud,0.736105928068763,Misc.,0.00236266981689309,4,23
time,0.84263984891667,GL,0.000809716599190283,7,14
vice,0.730936222814292,GL,0.000809716599190283,7,19
worldfoodcenter,1,D66,6.1652281134402e-05,1,1
aardbeving,1,D66,0.000123304562268804,2,2
actiontype,1,D66,6.1652281134402e-05,1,1
ahajournals,1,D66,6.1652281134402e-05,1,1
allesisgezondheid,0.931239574126241,D66,6.1652281134402e-05,1,2
anbo,0.938159894732788,50PLUS,0.00308285163776493,8,19
athleticskillsmodel,1,D66,6.1652281134402e-05,1,1
banboneirubek,0.931239574126241,D66,6.1652281134402e-05,1,2
beautiful-bonaire,1,D66,6.1652281134402e-05,1,1
bosplus,1,D66,6.1652281134402e-05,1,1
bostonglobe,0.941196203579323,VVD,9.96462557919386e-05,2,3
coc,0.788079285531075,Misc.,0.00118133490844654,2,24
dailymail,0.811819377998872,PVV,0.00234192037470726,35,45
debalie,0.758605602467325,PvdA,0.00143098738129309,11,34
e-pages,0.79499581641052,D66,0.00376078914919852,61,103
fme,0.815326890046333,Misc.,0.000590667454223272,1,14
formule1,1,D66,6.1652281134402e-05,1,1
ftm,0.666608425527915,PvdD,0.00776156473144986,25,181
gaysite,0.941196203579323,VVD,9.96462557919386e-05,2,3
greenleaf,1,D66,6.1652281134402e-05,1,1
groningenatwork,1,D66,6.1652281134402e-05,1,1
hpdetijd,0.626692495296367,FvD,0.00336134453781513,4,40
ipsf,1,D66,6.1652281134402e-05,1,1
jaapgoudsmit-over-corona,1,D66,6.1652281134402e-05,1,1
knwu,1,D66,6.1652281134402e-05,1,1
kwf,0.87281670453826,VVD,9.96462557919386e-05,2,4
lad,0.931239574126241,D66,6.1652281134402e-05,1,2
libelle,0.938767586332907,SP,9.32487877657591e-05,1,2
madinamerica,1,D66,6.1652281134402e-05,1,1
mamaplaats,1,D66,6.1652281134402e-05,1,1
mxgp-assen,1,D66,6.1652281134402e-05,1,1
mynd,1,D66,6.1652281134402e-05,1,1
nationalezorggids,0.756814697124632,Misc.,0.000590667454223272,1,13
nederlandse-sportraad,0.941196203579323,VVD,9.96462557919386e-05,2,3
nieuwsszw,0.853523867573764,D66,0.000369913686806412,6,10
nocnsf,0.891014212957904,VVD,0.000298938767375816,6,11
ntvg,0.863752133716435,PvdA,0.000260179523871471,2,7
omroepzeeland,0.724329180586835,CDA,0.00415495539533179,68,130
opzij,0.938129425324704,D66,0.000369913686806412,6,8
paralympic,1,D66,6.1652281134402e-05,1,1
pscp,0.634302408456578,VVD,0.00139504758108714,28,69
psychosenet,1,D66,6.1652281134402e-05,1,1
quotenet,0.837937613532928,SP,0.000279746363297277,3,11
si,0.946511160265433,GL,0.000115673799884326,1,2
smh,0.93989675408621,GL,0.000462695199537305,4,7
socialevraagstukken,0.673413446641503,PvdD,0.000931387767773983,3,23
sportenzaken,1,D66,6.1652281134402e-05,1,1
sxm-talks,1,D66,6.1652281134402e-05,1,1
tabaknee,0.972217328676981,SP,0.000279746363297277,3,4
tappcoalitie,1,D66,6.1652281134402e-05,1,1
telegraph,0.666655674083915,PVV,0.000936768149882904,14,33
thedailyherald,0.928338230854986,CDA,0.000305511426127337,5,8
unieksporten,1,D66,6.1652281134402e-05,1,1
vi,0.946134833942029,D66,0.000184956843403206,3,5
vissersbond,0.87281670453826,VVD,9.96462557919386e-05,2,4
vno-ncw,0.781823101936026,Misc.,0.00354400472533963,6,67
voetbalprimeur,0.826145141407304,CDA,0.000122204570450935,2,5
wkwielrennen2023,1,D66,6.1652281134402e-05,1,1
woerdensecourant,1,D66,6.1652281134402e-05,1,1
wrr,0.790505342478108,PvdA,0.000260179523871471,2,11
zn,0.862052593702179,D66,0.000246609124537608,4,7
zorginstituutnederland,0.857554397801767,D66,0.00030826140567201,5,9
zorgisvanons,1,D66,6.1652281134402e-05,1,1
huffingtonpost,0.810206942522978,CU,0.000246426811237063,1,5
bol,0.772870982707105,FvD,0.00420168067226891,5,39
geef,1,VVD,0.000149469383687908,3,3
indebuurt,0.894214328672767,VVD,0.000498231278959693,10,13
mediawijsheid,1,VVD,4.98231278959693e-05,1,1
albeda,1,VVD,4.98231278959693e-05,1,1
amsterdam,0.718150654214024,FvD,0.000840336134453782,1,18
defensie-platform,1,VVD,4.98231278959693e-05,1,1
nederlandsmedianieuws,0.898955661249767,PVV,0.000133824021411843,2,4
rijnmond,0.605858478761116,DENK,0.00474433315761729,9,113
hartvanlansingerland,1,VVD,4.98231278959693e-05,1,1
trendsmap,0.930898642757468,CDA,6.11022852254674e-05,1,2
loveoverbias,1,VVD,4.98231278959693e-05,1,1
nhnieu,0.941015902005173,Misc.,0.00413467217956291,7,14
mdva,1,VVD,4.98231278959693e-05,1,1
po,0.836247188692741,PVV,0.000200736032117765,3,9
thetimes,0.646563382704841,PvdD,0.000310462589257994,1,15
elsevierweekblad,0.765761350971335,Misc.,0.0147666863555818,25,149
topotijdreis,1,VVD,4.98231278959693e-05,1,1
feyenoord,0.955073458063375,VVD,0.000149469383687908,3,4
agconnect,0.814622531041664,D66,0.000493218249075216,8,20
buitenlandbeurs,1,VVD,4.98231278959693e-05,1,1
steundekweker,1,VVD,4.98231278959693e-05,1,1
drsp,1,VVD,4.98231278959693e-05,1,1
ikwilgewooneenschonestraat,1,VVD,4.98231278959693e-05,1,1
independent,0.56503205287905,Misc.,0.00236266981689309,4,68
litnet,1,VVD,4.98231278959693e-05,1,1
luxor100jaar,1,VVD,4.98231278959693e-05,1,1
onsoranje,1,VVD,4.98231278959693e-05,1,1
ouderenfonds,1,VVD,4.98231278959693e-05,1,1
plezant,0.859713438530795,PvdA,0.000130089761935736,1,4
roterodamum,1,VVD,0.000149469383687908,3,3
rotterdamserugbyclub,1,VVD,4.98231278959693e-05,1,1
scmp,0.953684357152807,GL,0.000115673799884326,1,2
standaard,0.789337231964371,PvdD,0.00155231294628997,5,20
televizier,0.840529335991995,50PLUS,0.000385356454720617,1,6
tienproducties,1,VVD,4.98231278959693e-05,1,1
dagblad010,0.889231468219799,50PLUS,0.00308285163776493,8,35
todorotterdam,1,VVD,4.98231278959693e-05,1,1
erasmusmagazine,0.821620829408163,VVD,0.000448408151063724,9,16
cnn,0.718895778188252,GL,0.00231347599768652,20,54
gocomics,1,VVD,4.98231278959693e-05,1,1
froot,0.988032460096419,Misc.,0.000590667454223272,1,2
geschiedenisonlineprijs,1,VVD,4.98231278959693e-05,1,1
l1,0.866853331051985,PvdD,0.00931387767773983,30,84
museumactueel,1,VVD,4.98231278959693e-05,1,1
hellogiggles,1,VVD,4.98231278959693e-05,1,1
kottke,1,VVD,4.98231278959693e-05,1,1
lokaal,0.953684357152807,GL,0.000115673799884326,1,2
maccabi,1,VVD,4.98231278959693e-05,1,1
mantelzorg,0.931239574126241,D66,6.1652281134402e-05,1,2
middenlimburgactueel,1,VVD,4.98231278959693e-05,1,1
nieuwsbladdekaap,1,VVD,4.98231278959693e-05,1,1
op1npo,1,VVD,4.98231278959693e-05,1,1
petities,0.593400052149988,Misc.,0.00531600708800945,9,112
36cycling,1,VVD,4.98231278959693e-05,1,1
vvdrotterdam,1,VVD,0.000797170046335509,16,16
sc,1,VVD,4.98231278959693e-05,1,1
sweek,1,VVD,4.98231278959693e-05,1,1
teamnl,1,VVD,0.000298938767375816,6,6
tweakers,0.924973765041116,D66,0.00129469790382244,21,29
versbeton,0.933759774427065,DENK,0.000527148128624143,1,9
alertonline,1,VVD,0.000199292511583877,4,4
dehavenloods,0.955725761765292,D66,0.000123304562268804,2,3
desteronline,1,VVD,0.000348761895271785,7,7
deutschlandfunk,0.941521387916479,VVD,9.96462557919386e-05,2,3
diergaardeblijdorp,1,VVD,4.98231278959693e-05,1,1
dumpert,0.948250952056086,PVV,0.00133824021411843,20,26
gayvote,1,VVD,4.98231278959693e-05,1,1
gofundme,0.931797695865548,PvdD,0.000620925178515989,2,5
gooieneemlander,0.943561554074317,50PLUS,0.00269749518304432,7,14
hartvanzuidplas,1,VVD,9.96462557919386e-05,2,2
instagram,0.505299212452358,VVD,0.00508195904538887,102,244
jellinek,1,VVD,4.98231278959693e-05,1,1
kliknieuws,0.964741989929476,CDA,0.00171086398631309,28,33
kro-ncrv,0.505005626447649,Misc.,0.00236266981689309,4,74
molens,0.887027726523561,PvdA,0.000130089761935736,1,4
mondriaanfonds,1,VVD,4.98231278959693e-05,1,1
monumenten,1,VVD,4.98231278959693e-05,1,1
nieuweoogst,0.637986425012255,CDA,0.00378834168397898,62,146
nybooks,0.953684357152807,GL,0.000231347599768652,2,4
omroepflevoland,0.684191439752359,VVD,0.00383638084798964,77,123
plusonline,0.982386359779813,50PLUS,0.000385356454720617,1,2
politie,0.778190691278742,VVD,0.00214239449952668,43,81
rand,1,VVD,4.98231278959693e-05,1,1
rotterdamsportsupport,1,VVD,4.98231278959693e-05,1,1
spin,1,VVD,4.98231278959693e-05,1,1
persgroep,0.615105370876059,Misc.,0.000590667454223272,1,20
unity,0.937254527298544,50PLUS,0.000385356454720617,1,4
veteranenkerstwens,1,VVD,9.96462557919386e-05,2,2
villamedia,0.646765551973528,DENK,0.00105429625724829,2,29
viva,0.854123058010588,CDA,0.000183306855676402,3,6
vrijwilligerswerk,0.974126250888653,CU,0.000246426811237063,1,2
welt,0.681174844793753,Misc.,0.000590667454223272,1,19
west-info,1,VVD,4.98231278959693e-05,1,1
whyz,1,VVD,4.98231278959693e-05,1,1
zilverenkruis,1,VVD,4.98231278959693e-05,1,1
zorgvisie,0.74118151035761,SP,0.00680716150690041,73,130
acm,0.878640858941732,Misc.,0.000590667454223272,1,8
gfactueel,0.929606892121419,Misc.,0.000590667454223272,1,11
hfmwestland,1,VVD,4.98231278959693e-05,1,1
koppertcress,1,VVD,4.98231278959693e-05,1,1
topsectortu,1,VVD,4.98231278959693e-05,1,1
vno-ncwwest,1,VVD,9.96462557919386e-05,2,2
ser,0.839351774967755,PvdA,0.000520359047742943,4,18
nvvb,1,VVD,0.000149469383687908,3,3
agf,1,VVD,0.000249115639479847,5,5
wethoudersvereniging,1,VVD,0.000548054406855662,11,11
westland,1,VVD,9.96462557919386e-05,2,2
inspectieszw,0.975274093445078,PvdA,0.000260179523871471,2,3
priva,1,VVD,4.98231278959693e-05,1,1
gemeentewestland,1,VVD,0.00119575506950326,24,24
nyenrode,1,VVD,4.98231278959693e-05,1,1
kunstmuseum,0.928802762238698,GL,0.000115673799884326,1,3
wos,0.958490121942461,VVD,0.000647700662647601,13,15
knkv,1,VVD,4.98231278959693e-05,1,1
stichtingsamensterk,1,VVD,4.98231278959693e-05,1,1
omroepbrabant,0.480419557145768,CDA,0.00494928510326286,81,254
destadgorinchem,0.98130117431588,SGP,0.000360100828231905,1,2
sierteeltnet,1,VVD,4.98231278959693e-05,1,1
economist,0.762962205167227,GL,0.00543666859456333,47,135
campaign-archive,0.760290954708708,CU,0.000246426811237063,1,12
hhwl,1,VVD,0.000149469383687908,3,3
mi8,1,VVD,0.000597877534751632,12,12
hetkanwel,0.93716936044201,D66,0.00172626387176326,28,31
knhb,1,VVD,9.96462557919386e-05,2,2
arneweverling,1,VVD,0.000199292511583877,4,4
radio,1,VVD,9.96462557919386e-05,2,2
ibbroadcast,1,VVD,4.98231278959693e-05,1,1
sustainableurbandelta,1,VVD,4.98231278959693e-05,1,1
tinyurl,0.682823002684142,SGP,0.00180050414115952,5,35
groentecongres,1,VVD,0.000149469383687908,3,3
