K,url_core,gini,N_url
20,butenunbinnen,0.219934141621842,30
20,eff,0.9924007317212,1
20,tdh,0.677462365460626,1
20,eu-info,0.813428869911355,1
20,emotion,0.753606891213638,1
20,schwaebische,0.526809874958668,55
20,petrapau,0.65604937744711,108
20,oliver-kaczmarek,0.947467808458301,1
20,belltower,0.615745390189751,6
20,beck,0.663428949561894,5
20,verkehrsrundschau,0.534358764282348,11
20,claudia-roth,0.913718432833519,45
20,richard-c-schneider,0.834995319564843,1
20,wiwo,0.281510905146568,234
20,annachristmann,0.628666233238045,9
20,nzz,0.334476381513763,211
20,wochenblatt,0.490441017240412,13
20,profil,0.524355589532889,3
20,t-online,0.266371819018337,572
20,bgland24,0.655360249762497,1
20,gruene-ldk,0.724809797892914,3
20,zwd,0.528590426876662,4
20,kerstin-griese,0.521692571351138,22
20,nwzonline,0.161579835898693,53
20,diekolumnisten,0.723524903723499,3
20,t3n,0.431324382448242,35
20,otz,0.519428199339556,14
20,augsburger-allgemeine,0.230927556290573,153
20,fdp,0.76213102991877,702
20,ln-online,0.354747291723139,16
20,cicero,0.34709474116071,103
20,unhcr,0.71213567972869,5
20,parlament-berlin,0.778338560347788,2
20,eva-maria-schreiber,0.366488496736744,11
20,marcjongen,0.621405530852755,9
20,pz-news,0.423012281214872,6
20,allgemeine-zeitung,0.301628328800084,28
20,tabea-roessner,0.460002834072155,47
20,reuters,0.308423285027118,106
20,csu,0.627176678323013,2
20,waz,0.268862317830546,86
20,sachsen-fernsehen,0.789583303570971,1
20,afd,0.337851698231712,81
20,heute,0.702047315593516,4
20,wz,0.265745051456275,60
20,vera-lengsfeld,0.451599899059393,75
20,ga,0.221249035247947,30
20,xn--bv-brohund-deb,0.892018053623725,2
20,dailymail,0.996524406324336,9
20,medical-tribune,0.765033586830045,1
20,breitbart,0.942921749865828,2
20,annalena-baerbock,0.511865631523401,13
20,kripoz,0.870288249356424,1
20,dietmar-bartsch,0.580214934109777,3
20,mmnews,0.482471668091653,8
20,strengmann-kuhn,0.360740856584876,15
20,tz,0.423358485346469,20
20,epochtimes,0.202470959697945,71
20,finanznachrichten,0.285738651889255,17
20,pnp,0.252844762607053,69
20,sahra-wagenknecht,0.386482013365431,54
20,srf,0.351354969433484,7
20,soundcloud,0.480029933885663,9
20,landtag,0.705501827309415,1
20,google,0.65037208592373,21
20,jankorte,0.335980674915295,23
20,migazin,0.301578944924317,24
20,mannschaft,0.456075207565489,13
20,nordbayern,0.291184465247122,27
20,spd-schwarz,0.570004446578971,11
20,tino-sorge,0.773448313372859,14
20,fnp,0.272894479314786,22
20,euractiv,0.622512680967479,16
20,derwesten,0.335971741626958,78
20,thomasrammerstorfer,0.907249111146445,1
20,morgenweb,0.662294613464018,15
20,trittin,0.352105764372107,109
20,lessentiel,0.549537106138708,3
20,julia-verlinden,0.611939834149218,69
20,gruene-goettingen,0.666231583520429,2
20,wolff-christian,0.845755908079577,1
20,ansa,1,1
20,bpb,0.565298339003436,24
20,juergenhardt,0.637554197381324,9
20,wochenblick,0.461918932634166,41
20,adamag,0.729592032808992,2
20,uebermedien,0.4542935553205,26
20,gruen-digital,0.52410231867606,53
20,der-postillon,0.379066260563805,150
20,energie-und-management,0.865813123238126,2
20,titanic-magazin,0.643133300535687,3
20,op-online,0.436754270178728,9
20,dgb,0.459074504172593,55
20,spd,0.578231965090544,199
20,ulrike-bahr,0.625927740337687,2
20,bundesheer,0.785479711690561,1
20,josephine-ortleb,0.670165968791665,5
20,saarbruecker-zeitung,0.320279222692854,81
20,goekay-akbulut,0.480740528706381,29
20,gruenderszene,0.549999521146213,24
20,meedia,0.410773631710744,40
20,heike-haensel,0.347184907093993,26
20,wikipedia,0.282351974942256,57
20,timesofmalta,0.96757881645109,4
20,klaus-mindrup,0.731663072542624,1
20,ndr,0.267340048315399,244
20,sputniknews,0.351848001716659,58
20,mopo,0.313728400981714,59
20,independent,0.995827732028339,10
20,presseportal,0.183051131589433,67
20,anja-hajduk,0.786838360878272,2
20,avaaz,0.768480937527621,2
20,klimareporter,0.532695828608496,18
20,mainpost,0.284971552490404,33
20,djb,0.842185777812268,1
20,dnn,0.237224930181289,58
20,saechsische,0.300340936828184,71
20,nw,0.181475911040445,63
20,brandeins,0.602286601143167,4
20,bbc,0.959987116284035,33
20,friedrich-straetmanns,0.482660899712904,7
20,dielinke-nrw,0.522572183715876,11
20,gmx,0.592700138902659,5
20,ksta,0.20510274466862,69
20,nytimes,0.971675846976504,31
20,pboehringer,0.287621521995528,55
20,flugrevue,0.762849989455411,1
20,petertauber,0.651708263021956,62
20,diepresse,0.274122437911167,19
20,neueenergie,0.844646093200402,1
20,ekd,0.748484379861833,3
20,matthias-gastel,0.545716123576201,47
20,queer,0.347764400731488,101
20,diplo,0.811744145150215,2
20,sport,0.796692948555273,1
20,br,0.232837262607021,324
20,juergenfritz,0.438055819875425,13
20,mieterbund,0.604005867971768,6
20,wochenblatt-reporter,0.44112648064175,6
20,arbeitsunrecht,0.621387384020852,1
20,change,0.417178760975317,353
20,ruhrbarone,0.481201222202746,12
20,michael-schrodi,0.74199826000156,10
20,svz,0.276774467135514,37
20,news-for-friends,0.820913208645551,1
20,abgeordnetenwatch,0.49733492660678,18
20,timon-gremmels,0.631548876190243,6
20,topagrar,0.371345948122921,51
20,patriotpetition,0.616852084110433,1
20,klimafakten,0.818522638832701,1
20,campact,0.26247368502487,62
20,timeslive,1,1
20,aktiencheck,0.76569826520036,1
20,proasyl,0.540649739713017,23
20,bmbf,0.609550872703631,7
20,badische-zeitung,0.246062005132019,43
20,50ausidomeni,0.851961100072821,4
20,ohrenkuss,0.834502109301299,5
20,energie-klimaschutz,0.735349564290193,1
20,simone-barrientos,0.62446360534363,45
20,news38,0.687457149966207,2
20,ran,0.851769511483007,3
20,irene-mihalic,0.474919540984045,18
20,rt,0.35664482369282,51
20,soeren-pellmann,0.521612845747007,5
20,aidshilfe,0.789442323773677,2
20,kreiszeitung,0.435785888489516,11
20,sn,0.555048311697878,4
20,gruen-links-denken,0.575837124467485,6
20,newsrepublic,0.561998958382097,10
20,theguardian,0.951961496483577,54
20,bildblog,0.585871212408733,21
20,bit,0.294042294543573,14
20,afd-fraktion-mv,0.333643169501618,20
20,apabiz,0.825864825244853,1
20,jens-koeppen,0.65545479745181,2
20,echo-online,0.637260436561166,2
20,statista,0.772294840213096,63
20,ingenieur,0.675685652575858,2
20,wlh-fuerth,0.849743606456713,1
20,streifzuege,0.574216027201321,1
20,boeckler,0.572193749753498,13
20,web,0.453679883749748,37
20,businessinsider,0.329745141511409,47
20,reporter-ohne-grenzen,0.608088448965063,9
20,zeit,0.282949262719871,19
20,nollendorfblog,0.546285416418425,3
20,lr-online,0.328260271624005,18
20,deliberationdaily,0.6464924421069,4
20,hersfelder-zeitung,0.489502042739837,6
20,hna,0.317844569115215,46
20,wimikiel,0.553190142418858,3
20,haufe,0.640853711109014,4
20,stephankuehn,0.515120494483431,9
20,katholisch,0.536870501035068,43
20,matthias-w-birkwald,0.458314424794273,21
20,insuedthueringen,0.385183651868789,14
20,nationalinterest,0.972780892554907,1
20,digitaleweltmagazin,0.819506411429717,9
20,pro-medienmagazin,0.623127743596915,3
20,diw,0.612825650298543,9
20,politico,0.91483022039334,14
20,abendblatt,0.26226667970989,94
20,oz-online,0.745215084619859,2
20,richelstauss,0.694655973054114,3
20,fdp-bayern,0.719735084009969,2
20,fixinglife,1,1
20,tvm,0.925421072596946,1
20,icanw,0.659534161070002,7
20,swp,0.35685251492207,42
20,spektrum,0.67581035534598,18
20,stephan-pilsinger,0.514929678350025,3
20,radiodresden,0.745060093026793,6
20,mediendienst-integration,0.46810282208915,8
20,gruene-hessen,0.76013075811875,1
20,hasepost,0.458824022810673,10
20,amnesty,0.587000083242898,19
20,handwerk,0.748290322304476,1
20,woz,0.456538574326042,9
20,tagesstimme,0.460289310595429,12
20,welivesecurity,0.774191934866173,1
20,haaretz,0.996505108738013,6
20,moz,0.412323964797943,30
20,welt-sichten,0.56107862101489,2
20,sosmediterranee,0.76993159810298,2
20,bmwi,0.481994413272178,10
20,visegradpost,1,1
20,kurier,0.297876438394306,38
20,lahrer-zeitung,0.664768908485879,4
20,bo,0.650514120331874,6
20,ard-hauptstadtstudio,0.630909981092418,14
20,britta-hasselmann,0.492441874292133,4
20,fluechtlingsrat-bayern,0.785882521214879,1
20,business-on,0.698156684893667,1
20,mittelbayerische,0.76113375133628,112
20,doris-achelwilm,0.538194249417473,5
20,paz-online,0.436437235499325,7
20,friesen-im-bundestag,0.42490276224882,7
20,spex,0.817339595838022,1
20,reinhardbuetikofer,0.564200506283935,4
20,abendzeitung-muenchen,0.320663348142172,44
20,brigitte-freihold,0.789604191458485,1
20,tlz,0.53685668901359,7
20,bund-nrw,0.673642490880319,2
20,torservers,0.809076243358509,1
20,afdkompakt,0.29949135702468,42
20,pnn,0.282885969563038,41
20,fuldaerzeitung,0.589931708764241,3
20,rundschau-online,0.449122972021386,12
20,zugreiseblog,0.786644065179053,1
20,bundesgesundheitsministerium,0.646657521249107,42
20,hanfjournal,0.593954071935822,2
20,mdr,0.252609515287105,206
20,kulturrat,0.678504097121404,2
20,theeuropean,0.365577399408291,39
20,arbeitskreis-frauengesundheit,0.798550289117607,1
20,wiesbadener-kurier,0.536715415291778,3
20,gemeinschaftsschule-in-sachsen,0.725274020120822,1
20,antjeschrupp,0.642776994855255,3
20,100-jahre-frauenwahlrecht,0.867815073694571,1
20,berliner-woche,0.372961174261237,34
20,marx21,0.482162002078821,6
20,domradio,0.463371748281859,20
20,linksfraktionsachsen,0.641050579606493,2
20,rosalux,0.29870225322834,18
20,uapod,0.760613373203533,7
20,robinwood,0.614571229719049,3
20,wordpress,0.415699208733752,28
20,publicomag,0.650856287198237,49
20,telegraph,0.942682500244855,4
20,denken-erwuenscht,0.664064621116554,4
20,bettina-hoffmann,0.552668444806188,23
20,kerstin-andreae,0.881701739735605,1
20,sciencedaily,0.976363912607242,14
20,institut-fuer-menschenrechte,0.698798319578692,4
20,watson,0.332362721144705,19
20,baden-tv,0.771463521666561,1
20,medicalnewstoday,0.999541072276355,14
20,pi-news,0.307383237622467,33
20,finanzen,0.426333997774636,12
20,wdr,0.179281130594608,177
20,bmj,1,3
20,nature,0.999060371690988,4
20,rubikon,0.472207226748631,6
20,report-d,0.728513408630618,1
20,flurfunk-dresden,0.758959497874047,1
20,volksstimme,0.425471367006228,50
20,hz,0.460487003725939,13
20,aachener-nachrichten,0.497964253102314,21
20,sat1,0.535896249882985,3
20,petra-sitte,0.6935480683146,5
20,die-linke-bayern,0.801602475301312,5
20,report-k,0.634372277474979,2
20,giessener-allgemeine,0.624084456963259,2
20,archive,0.563397757338005,5
20,vdaeae,0.737554495721275,1
20,bmvg,0.475348663906623,24
20,speakerdeck,0.853118649209876,1
20,bnn,0.336696460541705,10
20,hanfverband,0.809272739565403,1
20,visionofhumanity,1,1
20,bdk,0.7196206454849,1
20,utopia,0.57501458666572,7
20,frankenpost,0.466758779243521,3
20,gruene-fraktion-nrw,0.846700323847,38
20,heidelberg24,0.66551553032086,3
20,schleckysilberstein,0.753675639205113,3
20,german-foreign-policy,0.730330604744677,7
20,ruhrnachrichten,0.858392286445458,4
20,kommunal,0.559246840289865,4
20,companisto,0.770835920757947,1
20,buzzfeed,0.408326173139418,16
20,bundesregierung,0.507127074462068,129
20,nachhaltig-links,0.529701451740305,3
20,gruene-niedersachsen,0.53664497214522,6
20,weltwoche,0.463242020267568,10
20,algorithmenethik,0.731980865927006,1
20,gegen-hartz,0.434665466862089,8
20,spd-hessen,0.695854375134173,3
20,wr,0.288360113086721,12
20,xing,0.485193206234178,21
20,wahlrecht,0.722100509572572,24
20,geolitico,0.578136593167508,3
20,rbb24,0.308088826264148,163
20,diefreiheitsliebe,0.322278925729569,72
20,udo-bullmann,0.93980849353206,4
20,cdu,0.333783107037807,59
20,daniela-de-ridder,0.85610225112539,1
20,sylvia-gabelmann,0.275518287000944,26
20,spd-weser-ems,0.734454945728364,1
20,medium,0.698872464204076,11
20,juedische-allgemeine,0.420629153856941,45
20,maenner,0.495207683391112,7
20,ensonhaber,0.864801870411988,1
20,verdi,0.450224594909509,20
20,osthessen-news,0.2848887134312,7
20,wsj,0.932843469513383,3
20,hessenschau,0.388543671336752,129
20,sebastian-muenzenmaier,0.28582061728768,172
20,ahvalnews,0.947421644365456,1
20,newstatesman,0.961121408581287,4
20,kathrin-vogler,0.456956078154475,7
20,kerem-schamberger,0.715315171991494,2
20,editionf,0.506677961845222,8
20,msn,0.49945283992707,5
20,eah-jena,0.678664018481741,12
20,blaetter,0.494795904024985,4
20,euronews,0.508818891025004,9
20,iwkoeln,0.6973200939211,8
20,kontextwochenzeitung,0.551241096734074,4
20,djv,0.689172776398497,4
20,katharina-schulze,0.612801549227544,9
20,wienerzeitung,0.477449663184512,7
20,verlagegegenrechts,0.88449287085493,1
20,gruene,0.493700284302444,84
20,ze,0.38954474803985,14
20,polizeigesetz-stoppen,0.671951715430688,1
20,rechtspraak,1,1
20,eichhoernchen,0.723413076182843,1
20,infranken,0.450179494556828,14
20,andreas-rimkus,0.817924601800216,1
20,fdp-hessen,0.880922920580626,1
20,twitterperlen,0.859575886316451,4
20,immobilien-zeitung,0.610256538017301,2
20,wp,0.650683144388146,9
20,spd-linke,0.848743942212754,1
20,braunschweiger-zeitung,0.344763974089637,18
20,blog-der-republik,0.777223022245881,20
20,gero-storjohann,0.685727463018016,2
20,idowa,0.411597880282824,6
20,tagblatt,0.500740313742063,6
20,jmwiarda,0.509765468683596,11
20,gruene-fraktion-bayern,0.446113958654258,3
20,justnetwork,0.84214534853439,1
20,greenpeace,0.504142829838184,11
20,unicef,0.722253863523302,2
20,lokalplus,0.864877699534037,2
20,dlvr,0.651272877555731,3
20,movassat,0.840056399637438,1
20,saudigazette,1,1
20,nationale-armutskonferenz,0.734923475516626,1
20,kai-gehring,0.724963387343479,8
20,tobias-pflueger,0.460139058355935,17
20,drillordrop,1,1
20,lee-nrw,0.73035450436819,2
20,integrationsbeauftragte,0.715017563976176,3
20,swr3,0.644855721599063,2
20,wolfgang-stefinger,0.697409649473889,2
20,nuclearban,0.902903099021831,1
20,perli,0.78986041921821,1
20,michael-leutert,0.392691551536609,16
20,ow,0.426790453500028,5
20,police-it,0.566096173114263,2
20,die-linke-thl,0.730770821036829,1
20,hr-inforadio,0.380071151693871,7
20,rtl,0.30094929916378,32
20,airliners,0.787033918841628,6
20,interris,0.835992469377583,1
20,die-tagespost,0.369889207319851,10
20,esslinger-zeitung,0.767080986752996,2
20,krankenkasseninfo,0.65095524689221,2
20,friedenskooperative,0.752883807455451,7
20,forum-dl21,0.732159604832569,2
20,neuepresse,0.321827117623906,22
20,johannes-steiniger,0.859625915393024,1
20,boerse,0.947410562067483,1
20,kai-wegner,0.574148580994679,10
20,enrico-komning,0.535627422112577,5
20,kn-online,0.309155833603049,36
20,bundeskanzleramt,0.894920591930564,1
20,mueller-gemmeke,0.563909814743876,14
20,jetzt,0.378591237488446,9
20,aerzteblatt,0.458801794349728,16
20,daserste,0.221148229497112,30
20,norbert-roettgen,0.872559811902979,9
20,heike-brehmer,0.592644543361791,3
20,jaegermagazin,0.78961176319517,1
20,wemove,0.577499168173003,7
20,sebastian-hartmann,0.801889110677896,1
20,rowohlt,0.909812035050276,2
20,daslamm,0.832545428853237,1
20,cdu-saar,0.842415084595638,1
20,foederalist,0.833740383978982,1
20,cnn,0.997664414242128,11
20,warwickdailynews,0.993427620489138,1
20,baden-wuerttemberg,0.34620200834713,7
20,ronaldglaeser,0.737116421752781,1
20,nltimes,0.998808039326023,2
20,autobild,0.837348565063831,1
20,azur,0.721520288452024,1
20,mieter-verbraucherschutz,0.886787201748792,1
20,infosperber,0.73710260526073,1
20,gameswirtschaft,0.534067115614173,6
20,mechthild-heil,0.842235238285891,1
20,lisa-paus,0.471147707717256,8
20,stimme,0.344824574153288,30
20,berliner-kreis,0.720987335480714,1
20,leer-zeichen,0.855058913761451,1
20,neckar-chronik,0.69960153122054,3
20,frauen-netzwerken,0.822413818191095,1
20,jfda,0.782812465202733,1
20,weltnetz,0.585103838517093,11
20,orf,0.342991331586132,19
20,medwatch,0.643683347873468,3
20,fritz-felgentreu,0.618398949373706,2
20,spd-buedingen,0.718770355457971,1
20,handwerksblatt,0.623505217559277,2
20,publik-forum,0.813626879965104,1
20,bertelsmann-stiftung,0.61146923996836,13
20,tobias-lindner,0.752148149209335,2
20,sylvia-pantel,0.452500928189904,7
20,unzensuriert,0.397992408254046,16
20,correctiv,0.549020471903943,27
20,nrwspd,0.532372546567057,15
20,daniela-ludwig,0.832580838477037,1
20,uhk-bnd,0.628157587424231,1
20,energate-messenger,0.495108437952843,17
20,indymedia,0.666956605198405,4
20,usatoday,0.947432380582417,2
20,christinebuchholz,0.448001994502634,11
20,teslamag,0.947478843767949,1
20,meschmasch,0.819225490459553,1
20,goering-eckardt,0.504701346572592,5
20,ullstein-buchverlage,0.872808916285188,1
20,nrw-direkt,0.511347915283585,5
20,rbb-online,0.408648475354532,10
20,thelocal,0.990237510462432,2
20,greenpeace-energy,0.789203261749923,1
20,liberation,0.876502875651676,3
20,ulle-schauws,0.529728897927584,6
20,unsertirol24,0.647642662622463,3
20,forschung-und-lehre,0.466167804392243,10
20,techcrunch,1,2
20,sevimdagdelen,0.531787054198101,13
20,bmas,0.636860204656339,27
20,gelber-ball-kinderschutz,0.789201662633428,1
20,capital,0.604287831703681,20
20,news-front,0.947556250437455,1
20,news-und-nachrichten,0.704336922981751,2
20,blackblogs,0.720201938945174,1
20,vredesactie,0.942438832773063,1
20,un,0.825048815408088,36
20,bremer-tierschutzverein,0.783220279152659,1
20,gruene-bag-wifi,0.794184607934399,1
20,gq-magazin,0.874449231517502,1
20,amadeu-antonio-stiftung,0.642464551712875,2
20,twitlonger,0.718364135119846,1
20,energiezukunft,0.738734465311071,2
20,euobserver,0.993175015775872,3
20,vorsprung-online,0.723016990397026,2
20,thetimes,0.965293988920704,11
20,swissinfo,0.866091581894771,1
20,sciencefiles,0.464466603916442,18
20,thedailyfranz,0.719948990637196,1
20,apple,0.556163297385249,35
20,bmz,0.789817653194142,1
20,fdesouche,1,1
20,greens-efa,1,3
20,akweb,0.699003980478347,2
20,noblogs,0.514046212876592,9
20,cleanenergywire,1,1
20,von-notz,0.793138083514912,1
20,liviajosephine,0.773259326989662,1
20,bremische-buergerschaft,0.784248083651323,3
20,juramama,0.756555674877749,1
20,engadget,1,1
20,blick,0.591794226663888,8
20,turi2,0.63843485734543,3
20,faces-of-democracy,0.833416221558092,1
20,nationalbird-derfilm,0.681096013839562,1
20,michelbrandt,0.367330132558983,12
20,frankschaeffler,0.433631306963191,16
20,aktion-kig,0.711523619510169,1
20,lowerclassmag,0.669581411894173,4
20,vogue,0.786334181482621,2
20,deraktionaer,0.733994927282331,7
20,stark-watzinger,0.626813292080195,3
20,trans,0.826518377915357,1
20,hinzundkunzt,0.489894686540683,4
20,iospress,0.947435021955758,1
20,webmd,1,2
20,journal-frankfurt,0.932512211390888,3
20,smopo,0.742528850979353,1
20,giga,0.817187977287357,1
20,rheinpfalz,0.475795060255287,10
20,gruenes-grundeinkommen,0.808343020226391,15
20,bostonreview,1,1
20,20min,0.737932692711283,3
20,nejm,0.998464812934434,17
20,tt,0.748937163358259,5
20,frank-schwabe,0.746101150155811,4
20,politikstube,0.582773294167378,4
20,basicthinking,0.689592030203554,2
20,l-iz,0.498931729987053,4
20,spd-suedwestfalen,0.78726751351083,1
20,dissentmagazine,1,1
20,afd-bremen,0.837536777325307,1
20,corporateeurope,0.937329166704565,2
20,abruesten,0.789628402924166,1
20,kleinezeitung,0.458021012988804,7
20,salzburg24,0.938564220047709,1
20,volksfreund,0.344441410265576,19
20,minareport,1,1
20,duh,0.608881202401379,4
20,berlinvalley,0.725838204684531,1
20,aachener-zeitung,0.526029651904979,11
20,nahe-news,0.637295475086933,2
20,observer,1,1
20,westfalen-blatt,0.247578684501809,21
20,mdb-klaus-ernst,0.444466547929269,19
20,neustadt-ticker,0.832357497695706,1
20,cash-online,0.686319054964688,5
20,hpd,0.61104102721625,3
20,trier,0.794109679884611,1
20,republik,0.474474387921282,7
20,radentscheid-stuttgart,0.692414268131408,1
20,prenzlauerberg-nachrichten,0.623237095710815,3
20,dirkwiese,0.592271134447918,13
20,umweltruf,0.517450499065701,2
20,greenpeace-magazin,0.574289405432549,6
20,frauenrat,0.650198290974921,2
20,amerika21,0.488016383485645,18
20,gatestoneinstitute,0.59270713105495,1
20,fridaysforfuture,0.728758192016091,2
20,demo-online,0.773830867365009,1
20,polizei,0.896468698568254,1
20,wuv,0.681512161195869,5
20,suffolkgazette,1,1
20,oxfam,0.534754938163652,4
20,unser-mitteleuropa,0.79245044700941,1
20,lungenaerzte-im-netz,0.859705596940623,10
20,pressebox,0.690775032327275,1
20,tumult-magazine,0.81827901728136,1
20,jimcontent,0.79670095020575,3
20,podigee,0.642159096257236,3
20,prometheusinstitut,0.508761925026175,18
20,daniela-wagner,0.78952071256897,1
20,stiftung-mercator,0.724173888861687,1
20,axelspringer,0.688536374515819,2
20,newyorker,0.998381473278096,5
20,vox,1,1
20,imi-online,0.527182540097589,5
20,augengeradeaus,0.416576316173704,11
20,blickpunkt-brandenburg,0.849035926508406,1
20,sportschau,0.637684760033286,5
20,kirsten-heisig,0.744372703380306,1
20,ejz,0.424495967092673,7
20,azertag,0.823155632061694,2
20,bayerische-staatszeitung,0.531545076562418,3
20,krautreporter,0.408680169042016,10
20,kontrast,0.710729687527281,11
20,marcbernhard,0.763703316908985,2
20,nikkei,0.998647762944925,3
20,repubblica,0.90153893141922,7
20,sven-lehmann,0.278418038994466,9
20,nds-fluerat,0.800683486820424,6
20,bundespraesident,0.813994408661972,10
20,katharina-droege,0.487206578663392,10
20,bundesgerichtshof,0.765134259790146,1
20,weissgerber-freiheit,0.673996945856674,1
20,juliareda,0.7504946447867,1
20,akhd-hanau,0.921194350699592,2
20,nachrichten,0.723585438375088,2
20,gp,1,1
20,teckbote,0.71218352711331,1
20,kappertgonther,0.728896104044939,4
20,sr,0.511120437666586,7
20,volksverpetzer,0.65780983617913,12
20,sat1nrw,0.782766237179672,1
20,larspatrickberg,0.690116449210431,5
20,nadine-schoen,0.921635012320755,1
20,thehill,0.995222471428392,3
20,boersenblatt,0.600573807018633,2
20,the-security-times,1,1
20,agrarheute,0.430931407481076,14
20,internationalepolitik,0.798613805808661,4
20,sciencedirect,1,3
20,afd-rlp-fraktion,0.684682465085819,1
20,klein-schmeink,0.695053800555533,89
20,fuldainfo,0.705507026802267,2
20,internationales-verkehrswesen,0.797710557932586,1
20,umweltbundesamt,0.619097256998321,15
20,idea,0.562858380950234,14
20,n,0.947406769469208,1
20,manuela-rottmann,0.504580847977127,13
20,bundesverfassungsgericht,0.698510613736902,10
20,ffm-online,0.789552784229156,1
20,jungewelt,0.379360699602618,13
20,economist,0.942080479101762,4
