url_core,gini_centered,max_party,rel_party,N_party,N_url
santanderencasa,1,PP,3.10790651417205e-05,1,1
eurosport,1,PP,3.10790651417205e-05,1,1
aljazeera,0.89455704487216,ERC-S,0.000268096514745308,1,4
unicef,0.917027709849767,ECP-GUAYEM EL CANVI,0.000869565217391304,1,13
pes,1,PSOE,0.000112956060092624,4,4
casafrica,1,PSOE,8.4717045069468e-05,3,3
africavive,1,PSOE,2.8239015023156e-05,1,1
creaconlaura,1,PSOE,2.8239015023156e-05,1,1
culturizando,1,PSOE,2.8239015023156e-05,1,1
edlester,1,PSOE,2.8239015023156e-05,1,1
grnpc,1,PSOE,2.8239015023156e-05,1,1
mariagonzalezveracruz,1,PSOE,5.6478030046312e-05,2,2
mundonegro,1,PSOE,2.8239015023156e-05,1,1
pedrosanchezpresidente,1,PSOE,2.8239015023156e-05,1,1
revistacitrica,1,PSOE,2.8239015023156e-05,1,1
rfi,1,PSOE,5.6478030046312e-05,2,2
aa,1,PSOE,2.8239015023156e-05,1,1
ver,1,PSOE,2.8239015023156e-05,1,1
wiriko,1,PSOE,2.8239015023156e-05,1,1
acnur,1,PSOE,2.8239015023156e-05,1,1
alomorales,1,PSOE,2.8239015023156e-05,1,1
cear,0.908831929333516,ERC-S,0.000804289544235925,3,8
energyhub,0.951940253920837,PP,6.21581302834411e-05,2,3
france24,0.936557802771303,UP,0.000202511138112596,2,4
idoiamendia,0.953811192265891,Misc.,6.58197854274995e-05,1,2
lanacion,0.892356144378404,Misc.,6.58197854274995e-05,1,3
newtimes,1,PSOE,2.8239015023156e-05,1,1
susanasumelzo,1,PSOE,0.000875409465717836,31,31
olympic,1,PSOE,2.8239015023156e-05,1,1
qz,1,PSOE,5.6478030046312e-05,2,2
soundcloud,0.803698551491731,Cs,0.000288184438040346,1,9
irinnews,1,PSOE,2.8239015023156e-05,1,1
msf,0.97638595955714,PSC-PSOE,0.000155738981467061,1,2
grupoalmuzara,1,PP,6.21581302834411e-05,2,2
mujerhoy,1,PP,0.000372948781700646,12,12
fundacioncanal,1,PP,3.10790651417205e-05,1,1
paralalibertad,0.929443277063309,PP,0.000155395325708603,5,7
rr.ss,1,PP,3.10790651417205e-05,1,1
shaacabat,1,PP,3.10790651417205e-05,1,1
thefederalist,1,PP,3.10790651417205e-05,1,1
13tzv,1,PP,6.21581302834411e-05,2,2
funcas,1,PP,3.10790651417205e-05,1,1
lejdd,0.990793685043334,ERC-CATSÍ,0.00048828125,1,2
parismatch,1,PP,3.10790651417205e-05,1,1
at0ab,1,PP,3.10790651417205e-05,1,1
aladina,1,PP,3.10790651417205e-05,1,1
elenacastillo,1,PP,3.10790651417205e-05,1,1
a,1,PSOE,5.6478030046312e-05,2,2
granadasocial,1,PSOE,2.8239015023156e-05,1,1
jsagranadacep,1,PSOE,2.8239015023156e-05,1,1
ahoragranada,0.976154209779925,PSOE,0.000169434090138936,6,7
gutierrezsolis,1,PSOE,2.8239015023156e-05,1,1
lavozdegranada,0.920137996600116,UP,0.000202511138112596,2,5
spiegel,0.901077927323001,PSC-PSOE,0.000155738981467061,1,4
afectadosporlahipotecagranada,1,UP,0.000101255569056298,1,1
laboro-spain,1,UP,0.000101255569056298,1,1
motrildigital,0.940791402595271,UP,0.000202511138112596,2,4
diariodehuelva,0.93930362148519,PP,0.000466185977125808,15,18
ecologistasenaccion,0.960772900246058,UP,0.000405022276225192,4,6
asociacionambe,0.953811192265891,Misc.,6.58197854274995e-05,1,2
castillalamancha,0.97146588266514,PSOE,0.000818931435671524,29,35
periodicoclm,0.971902624248122,PSOE,0.00338868180277872,120,125
commun,1,PSOE,2.8239015023156e-05,1,1
unrwa,1,PSOE,2.8239015023156e-05,1,1
manchainformacion,0.851042201237155,PP,9.32371954251616e-05,3,8
martinezguijarro,1,PSOE,0.000395346210324184,14,14
pscm-psoe,1,PSOE,0.00135547272111149,48,48
psoetoledo,1,PSOE,0.000395346210324184,14,14
volvemos,1,PSOE,2.8239015023156e-05,1,1
bez,1,PSOE,8.4717045069468e-05,3,3
eldigitaldelamancha,1,PSOE,2.8239015023156e-05,1,1
lahoradelasmujeres,1,PSOE,2.8239015023156e-05,1,1
mejorconpage,1,PSOE,2.8239015023156e-05,1,1
mujeresenred,1,PSOE,2.8239015023156e-05,1,1
turismocastillalamancha,1,PSOE,2.8239015023156e-05,1,1
divxtotall,1,PSOE,2.8239015023156e-05,1,1
vamosconpage,1,PSOE,5.6478030046312e-05,2,2
elpaisviajes,1,PSOE,2.8239015023156e-05,1,1
facua,0.928952715420389,Misc.,6.58197854274995e-05,1,3
vivienda,1,PSOE,2.8239015023156e-05,1,1
psoeandalucia,1,PSOE,0.000395346210324184,14,14
virus,0.940758531239022,VOX,4.50958286358512e-05,1,2
ypaciencia,1,PSOE,2.8239015023156e-05,1,1
cadiznoticias,0.819116799037153,Cs,0.000288184438040346,1,8
diariodejerez,0.986270095317984,Cs,0.00115273775216138,4,8
mipsoe,1,PSOE,0.000225912120185248,8,8
diariobahiadecadiz,1,PSOE,5.6478030046312e-05,2,2
aj,1,JxCat-JUNTS,0.000863557858376511,2,2
ebredigital,0.904462341709771,JxCat-JUNTS,0.0133851468048359,31,54
infraestructures,1,JxCat-JUNTS,0.000431778929188256,1,1
adecassessors,1,JxCat-JUNTS,0.000431778929188256,1,1
alcaldes,1,JxCat-JUNTS,0.000863557858376511,2,2
tarragona21,0.860345827189144,PSC-PSOE,0.00981155583242486,63,84
canal21ebre,0.945986706572861,JxCat-JUNTS,0.000863557858376511,2,5
diesdefuria,0.964054709477156,JxCat-JUNTS,0.000431778929188256,1,3
tarragonaradio,0.934545226615785,PSC-PSOE,0.00794268805482012,51,56
mesebre,1,JxCat-JUNTS,0.000431778929188256,1,1
gencat,0.875794079296618,JxCat-JUNTS,0.00863557858376511,20,53
instal,0.88462300622572,ERC-CATSÍ,0.00048828125,1,4
juntspercatalunya,0.991158288960937,JxCat-JUNTS,0.00431778929188256,10,14
larepublicacheca,0.815933286292008,JxCat-JUNTS,0.00129533678756477,3,13
novel,0.904813642008851,JxCat-JUNTS,0.000431778929188256,1,4
ourvotes,1,JxCat-JUNTS,0.000431778929188256,1,1
tarragonadigital,0.83868811802273,ERC-CATSÍ,0.00634765625,13,47
acn,0.850831484784502,JxCat-JUNTS,0.000431778929188256,1,4
tortosa,1,JxCat-JUNTS,0.00129533678756477,3,3
terresfestival,1,JxCat-JUNTS,0.000863557858376511,2,2
ajberga,1,JxCat-JUNTS,0.000431778929188256,1,1
amnistiaara,0.8941317535829,JxCat-JUNTS,0.00129533678756477,3,7
anisalud,1,JxCat-JUNTS,0.000431778929188256,1,1
imaginaradio,0.921523204838719,ECP-GUAYEM EL CANVI,0.000869565217391304,1,3
pmcm,1,JxCat-JUNTS,0.000863557858376511,2,2
csit-world-sports-games,1,JxCat-JUNTS,0.000863557858376511,2,2
bestnine,1,JxCat-JUNTS,0.000431778929188256,1,1
partitdemocrata,0.990565467683536,JxCat-JUNTS,0.00302245250431779,7,10
diarideladiscapacitat,1,JxCat-JUNTS,0.000431778929188256,1,1
esade,1,JxCat-JUNTS,0.000431778929188256,1,1
elmondedema,1,JxCat-JUNTS,0.000863557858376511,2,2
fdiintelligence,1,JxCat-JUNTS,0.000431778929188256,1,1
operaciopapereta,1,JxCat-JUNTS,0.000863557858376511,2,2
radiotortosa,1,JxCat-JUNTS,0.000431778929188256,1,1
time,0.819057441686672,ERC-S,0.000804289544235925,3,14
poliwincloud,1,JxCat-JUNTS,0.000431778929188256,1,1
tv3,0.92162234291863,JxCat-JUNTS,0.00215889464594128,5,10
alimarket,1,JxCat-JUNTS,0.000431778929188256,1,1
bikeitalia,1,JxCat-JUNTS,0.000431778929188256,1,1
catalunyareligio,0.984687163536308,ERC-CATSÍ,0.00390625,8,9
diaridetarragona,0.83967522071472,ECP-GUAYEM EL CANVI,0.00695652173913044,8,35
freshplaza,1,JxCat-JUNTS,0.000431778929188256,1,1
idrlabs,1,JxCat-JUNTS,0.000431778929188256,1,1
marfanta,0.86435476354957,JxCat-JUNTS,0.00345423143350605,8,20
metropoliabierta,0.951362088362183,JxCat-JUNTS,0.000863557858376511,2,4
mundodeportivo,0.780764277677708,ERC-CATSÍ,0.00048828125,1,8
pimec,1,JxCat-JUNTS,0.000431778929188256,1,1
setmanarilebre,1,JxCat-JUNTS,0.00431778929188256,10,10
thenational,0.875406409942073,ERC-CATSÍ,0.00048828125,1,6
upc,1,JxCat-JUNTS,0.000431778929188256,1,1
viaempresa,0.958490215724951,JxCat-JUNTS,0.00215889464594128,5,9
12,1,VOX,4.50958286358512e-05,1,1
canal10tv,1,VOX,4.50958286358512e-05,1,1
conargumento,1,VOX,0.000135287485907554,3,3
fgbueno,1,VOX,9.01916572717024e-05,2,2
almeriahoy,1,VOX,0.000180383314543405,4,4
worldbank,0.940758531239022,VOX,4.50958286358512e-05,1,2
tiktok,0.934687463763821,Cs,0.000288184438040346,1,5
warontherocks,1,VOX,4.50958286358512e-05,1,1
breitbart,1,VOX,9.01916572717024e-05,2,2
clublibertaddigital,1,VOX,0.000225479143179256,5,5
diariocritico,0.887911024893032,VOX,0.000315670800450958,7,13
fpcs,1,VOX,0.000135287485907554,3,3
gofundme,0.891787632418286,ERC-CATSÍ,0.00048828125,1,11
magisnet,0.925449776741004,Cs,0.000576368876080692,2,6
navarraconfidencial,0.938926010797322,VOX,0.000225479143179256,5,7
barcelona,0.844387346777776,ECP-GUAYEM EL CANVI,0.00173913043478261,2,17
tn,1,Misc.,6.58197854274995e-05,1,1
fmlapatriada,1,Misc.,6.58197854274995e-05,1,1
rebel,0.964054709477156,JxCat-JUNTS,0.000431778929188256,1,3
redaccionrosario,1,Misc.,6.58197854274995e-05,1,1
sobiranies,1,Misc.,0.000394918712564997,6,6
bccn,1,Misc.,6.58197854274995e-05,1,1
sinpermiso,0.91220222472783,ERC-S,0.000804289544235925,3,11
beteve,0.883123888861623,PSC-PSOE,0.00233608472200592,15,27
contaminacio,1,Misc.,6.58197854274995e-05,1,1
kvoa,1,Misc.,6.58197854274995e-05,1,1
la-u,0.933112473447285,Misc.,0.000131639570854999,2,3
medium,0.774823748523897,ERC-S,0.000536193029490617,2,21
radiocut,1,Misc.,6.58197854274995e-05,1,1
revistacrisis,1,Misc.,6.58197854274995e-05,1,1
unhabitat,1,Misc.,6.58197854274995e-05,1,1
anagrama-ed,1,Misc.,6.58197854274995e-05,1,1
bloomberg,0.752712933619684,ERC-CATSÍ,0.00048828125,1,22
catorze,0.965999068093298,ERC-S,0.00160857908847185,6,9
clacso,1,Misc.,0.000131639570854999,2,2
elciudadano,0.94933596840629,ERC-S,0.000268096514745308,1,3
elviejotopo,0.889007340955672,PSC-PSOE,0.000155738981467061,1,3
nymag,1,Misc.,6.58197854274995e-05,1,1
pagina12,0.926155984728632,Misc.,0.000329098927137498,5,8
repubblica,0.882565142182244,PSOE,0.000508302270416808,18,21
nodal,0.94933596840629,ERC-S,0.000268096514745308,1,3
tdg,0.953811192265891,Misc.,6.58197854274995e-05,1,2
telesurtv,0.922857127188895,Misc.,0.000394918712564997,6,10
thetimes,0.886190577846277,ERC-CATSÍ,0.00048828125,1,5
totbarcelona,0.764526266021582,ERC-CATSÍ,0.00146484375,3,18
washingtonpost,0.653095043904037,PSC-PSOE,0.000311477962934122,2,21
msn,0.881600512513561,JxCat-JUNTS,0.000431778929188256,1,11
cotarelo,1,PSOE,0.000112956060092624,4,4
elelectoral,0.883174527458218,PSC-PSOE,0.000622955925868245,4,22
madridfree,1,PSOE,8.4717045069468e-05,3,3
scoop,0.96000639267425,PSC-PSOE,0.00295904064787416,19,34
eldistrito,0.931696797973973,PSOE,5.6478030046312e-05,2,3
parlahoy,1,PSOE,2.8239015023156e-05,1,1
psoemadrid,1,PSOE,0.000254151135208404,9,9
lawandtrends,1,JxCat-JUNTS,0.0103626943005181,24,24
economistjurist,1,JxCat-JUNTS,0.00820379965457686,19,19
boadellaiesteve,1,JxCat-JUNTS,0.0159758203799655,37,37
mlsend3,1,JxCat-JUNTS,0.000431778929188256,1,1
laley,1,JxCat-JUNTS,0.000863557858376511,2,2
idealex,1,JxCat-JUNTS,0.000863557858376511,2,2
lawyerpress,0.815640387994726,JxCat-JUNTS,0.000431778929188256,1,10
lexnova,1,JxCat-JUNTS,0.000863557858376511,2,2
vlexblog,1,JxCat-JUNTS,0.000431778929188256,1,1
elderecho,0.996395252192266,JxCat-JUNTS,0.00129533678756477,3,4
vagadefam,0.941067202727805,JxCat-JUNTS,0.000431778929188256,1,2
cepc,1,JxCat-JUNTS,0.000431778929188256,1,1
cicac,1,JxCat-JUNTS,0.000431778929188256,1,1
congresdefensaestatdedret,1,JxCat-JUNTS,0.000431778929188256,1,1
eljurista,1,JxCat-JUNTS,0.000431778929188256,1,1
historiaelectoral,1,JxCat-JUNTS,0.000431778929188256,1,1
legaltoday,1,JxCat-JUNTS,0.00949913644214162,22,22
mitosyfraudes,1,JxCat-JUNTS,0.000431778929188256,1,1
adriantodoli,1,JxCat-JUNTS,0.000431778929188256,1,1
almacendederecho,1,JxCat-JUNTS,0.000431778929188256,1,1
andresbetancor,1,JxCat-JUNTS,0.000431778929188256,1,1
institutostrom,1,JxCat-JUNTS,0.000431778929188256,1,1
josemanuelestebanez,1,JxCat-JUNTS,0.000431778929188256,1,1
universitatspelsdretscivils,1,JxCat-JUNTS,0.000431778929188256,1,1
hayderecho,0.927520831222376,Cs,0.000576368876080692,2,4
diariojuridico,1,JxCat-JUNTS,0.00215889464594128,5,5
espacioasesoria,1,JxCat-JUNTS,0.000863557858376511,2,2
fiscal,1,JxCat-JUNTS,0.000431778929188256,1,1
leconomic,0.979650026140403,JxCat-JUNTS,0.000431778929188256,1,2
lrp,0.801656663572111,EH Bildu,0.00101936799184506,1,10
racocatala,0.921325199478175,JxCat-JUNTS,0.00302245250431779,7,14
technologyreview,0.906776901234883,ERC-CATSÍ,0.00048828125,1,4
tribunalconstitucional,0.970775287704422,JxCat-JUNTS,0.000431778929188256,1,2
eldeporteconquense,1,PSOE,5.6478030046312e-05,2,2
sinunsiesno,1,PSOE,2.8239015023156e-05,1,1
enfemenino,1,PSOE,2.8239015023156e-05,1,1
espacies,1,PSOE,2.8239015023156e-05,1,1
psoecuenca,1,PSOE,0.000734214390602056,26,26
igualdad,0.879630484253781,UP,0.000405022276225192,4,10
cuencanews,0.961081266430449,PSOE,0.000367107195301028,13,17
uclm,1,PSOE,2.8239015023156e-05,1,1
upa,1,PSOE,8.4717045069468e-05,3,3
spain,0.951940253920837,PP,6.21581302834411e-05,2,3
agenttravel,0.926759870891965,PP,3.10790651417205e-05,1,2
eventbrite,0.911366478954727,UP,0.000202511138112596,2,7
social,0.923209460361683,PSC-PSOE,0.000622955925868245,4,7
realinstitutoelcano,0.920831028543765,Cs,0.000288184438040346,1,4
soldelsurtenerife,0.951940253920837,PP,6.21581302834411e-05,2,3
thediplomatinspain,1,PSOE,8.4717045069468e-05,3,3
cidob,0.931419374058159,JxCat-JUNTS,0.000431778929188256,1,3
espn,1,PSOE,2.8239015023156e-05,1,1
feps-europe,1,PSOE,2.8239015023156e-05,1,1
noudiari,0.956999217398933,PP,0.000870213823968175,28,34
toledo,1,PSOE,5.6478030046312e-05,2,2
diariodeuntranseunte,1,PSOE,2.8239015023156e-05,1,1
periodicodeibiza,0.96885379490763,PP,0.0012120835405271,39,45
eivissa,0.926759870891965,PP,3.10790651417205e-05,1,2
interviu,0.951085053467053,PSOE,0.00014119507511578,5,6
luissolana,1,PSOE,2.8239015023156e-05,1,1
psib-psoe,1,PSOE,8.4717045069468e-05,3,3
radioillaformentera,1,PSOE,2.8239015023156e-05,1,1
menorca,0.82008448178389,Misc.,0.000329098927137498,5,11
lefigaro,0.899543775901609,PP,0.000186474390850323,6,10
educalab,1,PP,3.10790651417205e-05,1,1
deia,0.971671857162214,EAJ-PNV,0.0324825986078886,14,40
guiarepsol,1,EAJ-PNV,0.00232018561484919,1,1
hitza,0.998668814271794,EAJ-PNV,0.0116009280742459,5,6
pymesyautonomos,0.997966458358399,EAJ-PNV,0.00232018561484919,1,2
santigarcia,1,EAJ-PNV,0.00232018561484919,1,1
nuevosemprendedores,1,EAJ-PNV,0.00232018561484919,1,1
irekia,1,EAJ-PNV,0.00464037122969838,2,2
mktfan,1,EAJ-PNV,0.00464037122969838,2,2
netocratic,1,EAJ-PNV,0.00232018561484919,1,1
vivoemprendiendo,1,EAJ-PNV,0.00232018561484919,1,1
aterafilms,1,EAJ-PNV,0.00232018561484919,1,1
bilbao,1,EAJ-PNV,0.00232018561484919,1,1
bizkaia,0.963410022304374,EAJ-PNV,0.00232018561484919,1,12
eaj-pnv,1,EAJ-PNV,0.0788863109048724,34,34
euzkogaztedi,1,EAJ-PNV,0.00232018561484919,1,1
kaleka,1,EAJ-PNV,0.00232018561484919,1,1
negociosyemprendimiento,1,EAJ-PNV,0.00232018561484919,1,1
orain,1,EAJ-PNV,0.00696055684454756,3,3
todostartups,1,EAJ-PNV,0.00464037122969838,2,2
leartibai,1,EAJ-PNV,0.00232018561484919,1,1
scribd,0.987310380929462,EAJ-PNV,0.00464037122969838,2,8
infocatolica,0.991644263810657,VOX,0.000541149943630214,12,13
catalunyapress,0.867524376779964,PSC-PSOE,0.000778694907335306,5,9
espanaesvoz,1,VOX,0.000225479143179256,5,5
lasvocesdelpueblo,1,VOX,0.000586245772266065,13,13
elliberal,0.977388911236564,VOX,0.000180383314543405,4,5
lleida,1,ERC-S,0.000268096514745308,1,1
esquerrarepublicana,0.931177002417108,ERC-S,0.00241286863270778,9,13
fontdegreccio,0.99115399733065,ERC-CATSÍ,0.00439453125,9,10
segre,0.855658526586421,ERC-CATSÍ,0.00732421875,15,55
xcatalunya,1,ERC-S,0.000268096514745308,1,1
afrofeminas,1,ERC-S,0.000268096514745308,1,1
postureiglleida,1,ERC-S,0.000268096514745308,1,1
comarquesdeponent,0.983342637043653,ERC-S,0.00402144772117962,15,16
creacionpositiva,1,ERC-S,0.000268096514745308,1,1
exterior,1,ERC-S,0.000536193029490617,2,2
totlleida,0.945469552946189,ERC-CATSÍ,0.0009765625,2,4
fruitmonitor,1,ERC-S,0.000268096514745308,1,1
uniopagesos,1,ERC-S,0.000268096514745308,1,1
7accents,0.917368163035528,ERC-S,0.00294906166219839,11,18
bellpuig,1,ERC-S,0.000268096514745308,1,1
muyhistoria,0.884846669574,ERC-S,0.000268096514745308,1,10
naiz,0.984641650627557,EH Bildu,0.109072375127421,107,157
provial,1,ERC-S,0.000268096514745308,1,1
territoris,0.945469552946189,ERC-CATSÍ,0.001953125,4,8
ua1,0.972296058816766,ERC-CATSÍ,0.00244140625,5,7
diario,0.981172433514441,UP,0.000202511138112596,2,3
orgullolgtb,0.966450613509437,UP,0.000101255569056298,1,2
iuf,1,UP,0.000101255569056298,1,1
latercera,1,UP,0.000101255569056298,1,1
milenio,1,UP,0.000101255569056298,1,1
cuentasparaunnuevopais,1,UP,0.000506277845281491,5,5
gruposmedia,1,UP,0.000202511138112596,2,2
halabedi,0.995069323502137,EH Bildu,0.00305810397553517,3,4
infoceuta,0.927522378639797,UP,0.000101255569056298,1,3
lahistorialaescribestu,1,UP,0.000202511138112596,2,2
radiolapizarra,1,UP,0.000101255569056298,1,1
cetim,1,UP,0.000101255569056298,1,1
hrw,0.963868909555203,UP,0.000101255569056298,1,2
kamchatka,1,UP,0.000202511138112596,2,2
losreplicantes,0.956818379431613,EH Bildu,0.00101936799184506,1,3
marie-claire,0.969170213459095,PP,0.000404027846842367,13,14
noticiasparamunicipios,0.952594782834089,UP,0.000101255569056298,1,2
pressreader,0.9025012993891,PSC-PSOE,0.000155738981467061,1,3
spreaker,0.99640193152642,UP,0.0126569461320373,125,130
mariafreixanet,1,ECP-GUAYEM EL CANVI,0.000869565217391304,1,1
reusdigital,0.915444067245034,PSC-PSOE,0.00342625759227535,22,26
aguaita,0.848143402504205,PSC-PSOE,0.00155738981467061,10,14
eldesvandelmuseo,1,ECP-GUAYEM EL CANVI,0.000869565217391304,1,1
gamba,1,ECP-GUAYEM EL CANVI,0.000869565217391304,1,1
contrainformacion,0.83783165787347,ERC-CATSÍ,0.0009765625,2,14
diarimes,0.890735415804556,PSC-PSOE,0.00358199657374241,23,29
dw,0.940440659391373,ECP-GUAYEM EL CANVI,0.000869565217391304,1,6
espiaenelcongreso,1,ECP-GUAYEM EL CANVI,0.000869565217391304,1,1
eltaquigrafo,0.98917438188074,ECP-GUAYEM EL CANVI,0.000869565217391304,1,2
enar-eu,1,ECP-GUAYEM EL CANVI,0.00347826086956522,4,4
harvard,0.994691139743051,ECP-GUAYEM EL CANVI,0.000869565217391304,1,2
osce,1,ECP-GUAYEM EL CANVI,0.00173913043478261,2,2
tac12,0.872896180561479,ERC-CATSÍ,0.00146484375,3,11
alfdurancorner,0.946475088069148,JxCat-JUNTS,0.00172711571675302,4,18
cataloniaopendoors,1,Misc.,6.58197854274995e-05,1,1
corriere,0.872123346694105,ERC-CATSÍ,0.00048828125,1,8
foreignfriends,1,Misc.,6.58197854274995e-05,1,1
alonso-cuevillas,1,Misc.,0.000131639570854999,2,2
collectiupraga,0.989104406693545,JxCat-JUNTS,0.000863557858376511,2,3
devolucio,1,Misc.,6.58197854274995e-05,1,1
diarioindependientedigital,1,Misc.,6.58197854274995e-05,1,1
elrepublica,1,Misc.,6.58197854274995e-05,1,1
harvardpolitics,1,Misc.,6.58197854274995e-05,1,1
milanuncios,1,Misc.,6.58197854274995e-05,1,1
semantic-pace,1,Misc.,6.58197854274995e-05,1,1
worldometers,0.866345567528612,ERC-S,0.000268096514745308,1,7
annanoticies,1,Misc.,0.000131639570854999,2,2
atenesdretscivils,1,Misc.,6.58197854274995e-05,1,1
brennerbasisdemokratie,1,Misc.,6.58197854274995e-05,1,1
coleconomistes,1,Misc.,6.58197854274995e-05,1,1
diarioveterinario,0.98172513641454,ERC-CATSÍ,0.00048828125,1,2
izquierdadiario,1,Misc.,0.000131639570854999,2,2
jordibabot,1,Misc.,6.58197854274995e-05,1,1
strisciarossa,1,Misc.,6.58197854274995e-05,1,1
xn--devoluci-23a,1,Misc.,6.58197854274995e-05,1,1
xn--elmn-sqa,0.979650026140403,JxCat-JUNTS,0.000431778929188256,1,2
alzheimercatalunya,1,Misc.,6.58197854274995e-05,1,1
aameranwar,1,Misc.,6.58197854274995e-05,1,1
aulacastellar,1,Misc.,6.58197854274995e-05,1,1
bellacaledonia,1,Misc.,6.58197854274995e-05,1,1
catalanrepression,1,Misc.,6.58197854274995e-05,1,1
catalunyadiari,1,Misc.,0.000131639570854999,2,2
confinapp,1,Misc.,6.58197854274995e-05,1,1
consellrepublica,1,Misc.,6.58197854274995e-05,1,1
economistas,1,Misc.,6.58197854274995e-05,1,1
elobrero,0.872559318832904,ERC-CATSÍ,0.00146484375,3,17
euobserver,1,Misc.,0.000131639570854999,2,2
josemuelas,1,Misc.,6.58197854274995e-05,1,1
mesqueunllac,1,Misc.,6.58197854274995e-05,1,1
lesoir,0.927272875377652,PSC-PSOE,0.000311477962934122,2,6
revistamirall,0.923774296304433,ERC-S,0.000268096514745308,1,5
salaimartin,0.995756036078617,EAJ-PNV,0.00232018561484919,1,2
zoom,0.864067682833494,ERC-S,0.000268096514745308,1,8
acciorepublica,1,Misc.,6.58197854274995e-05,1,1
brusselstimes,1,Misc.,6.58197854274995e-05,1,1
dbalears,1,Misc.,0.000263279141709998,4,4
deutschlandfunk,0.928952715420389,Misc.,6.58197854274995e-05,1,3
equinoxmagazine,1,Misc.,6.58197854274995e-05,1,1
faz,0.893592251940527,Cs,0.000288184438040346,1,4
francetvinfo,1,Misc.,6.58197854274995e-05,1,1
gsma,1,Misc.,6.58197854274995e-05,1,1
heise,1,Misc.,0.000197459356282499,3,3
ilfattoquotidiano,1,Misc.,6.58197854274995e-05,1,1
lasemaineduroussillon,1,Misc.,6.58197854274995e-05,1,1
lasrepublicas,0.91207878002551,ERC-CATSÍ,0.00048828125,1,3
lepoint,0.972826480633077,Misc.,0.000131639570854999,2,3
linkedin,0.863076959990315,PP,9.32371954251616e-05,3,6
meseconomia,1,Misc.,6.58197854274995e-05,1,1
nach-welt,1,Misc.,6.58197854274995e-05,1,1
nuvol,0.844360015718527,ERC-S,0.000804289544235925,3,8
omct,1,Misc.,6.58197854274995e-05,1,1
radioarrels,1,Misc.,6.58197854274995e-05,1,1
rt,0.88658982306597,ERC-S,0.000536193029490617,2,9
saldonar,1,Misc.,6.58197854274995e-05,1,1
worldpoliticsreview,1,Misc.,6.58197854274995e-05,1,1
diputaciondevalladolid,0.926759870891965,PP,3.10790651417205e-05,1,2
eldiadevalladolid,0.945615637250167,VOX,0.000586245772266065,13,22
valladolidsiglo21,1,PP,3.10790651417205e-05,1,1
ppvalladolid,1,PP,9.32371954251616e-05,3,3
melendioficial,1,PP,3.10790651417205e-05,1,1
sahagundigital,1,PP,3.10790651417205e-05,1,1
volveraganarpp,1,PP,3.10790651417205e-05,1,1
asociacionadde,1,PP,6.21581302834411e-05,2,2
castillayleonesradio,1,PP,3.10790651417205e-05,1,1
empresaagraria,1,PP,3.10790651417205e-05,1,1
runvasport,1,PP,3.10790651417205e-05,1,1
teatro-fetal,0.926759870891965,PP,3.10790651417205e-05,1,2
tuitutil,1,PP,6.21581302834411e-05,2,2
magnificomargarito,1,PP,6.21581302834411e-05,2,2
notegraphy,1,PP,3.10790651417205e-05,1,1
ondabailen,1,PP,6.21581302834411e-05,2,2
businessinsider,0.712244520347618,Cs,0.000288184438040346,1,12
diariodeburgos,0.925191944513468,PSOE,0.000536541285439964,19,24
lavozdemedinadigital,0.966803967925127,PSOE,0.000112956060092624,4,5
educacionenmalaga,1,PSOE,2.8239015023156e-05,1,1
psoemalaga,1,PSOE,0.00084717045069468,30,30
elcentrodeandalucia,1,PP,3.10790651417205e-05,1,1
lacontradejaen,0.976154209779925,PSOE,0.000169434090138936,6,7
ppandaluz,1,PP,9.32371954251616e-05,3,3
coemprende,1,PP,3.10790651417205e-05,1,1
santistebandelpuerto,1,PP,3.10790651417205e-05,1,1
c,1,PSOE,2.8239015023156e-05,1,1
psoedejaen,1,PSOE,0.00129899469106518,46,46
ccarnicero,1,PSOE,2.8239015023156e-05,1,1
csur,0.914934211188726,Cs,0.000288184438040346,1,4
juventudessocialistasdejaen,1,PSOE,2.8239015023156e-05,1,1
radiosierra,1,PSOE,2.8239015023156e-05,1,1
jaenjacobea,1,PSOE,2.8239015023156e-05,1,1
12minutos,1,PSOE,2.8239015023156e-05,1,1
bedmargarciez,1,PSOE,8.4717045069468e-05,3,3
degustajaen,1,PSOE,2.8239015023156e-05,1,1
dipujaen,1,PSOE,0.000169434090138936,6,6
ijaen,1,PSOE,5.6478030046312e-05,2,2
inscribeteparavotar,1,PSOE,8.4717045069468e-05,3,3
nosunejaen,1,PSOE,8.4717045069468e-05,3,3
noticiasdejaen,1,PSOE,5.6478030046312e-05,2,2
probrand,1,PSOE,5.6478030046312e-05,2,2
campinadigital,1,PSOE,2.8239015023156e-05,1,1
cronicasur,0.966450613509437,UP,0.000101255569056298,1,2
ubeda28,1,PSOE,2.8239015023156e-05,1,1
malagahoy,0.859195915855997,PSOE,0.000790692420648368,28,41
ustea,1,PSOE,2.8239015023156e-05,1,1
horajaen,0.940758531239022,VOX,9.01916572717024e-05,2,4
loperadigital,1,PSOE,8.4717045069468e-05,3,3
orbyt,0.874161144138965,PP,0.000186474390850323,6,11
ntn24,0.950655816770787,Misc.,6.58197854274995e-05,1,2
partners,1,PP,3.10790651417205e-05,1,1
epmundo,1,PP,3.10790651417205e-05,1,1
dominicos,1,PP,3.10790651417205e-05,1,1
diariosigloxxi,0.924848659065887,PSC-PSOE,0.00295904064787416,19,29
