url_core,party_short,N_url,N,rel_party,rel_core,rel_core_centered
mario-roethlisberger,Misc.,2,0,0,0,0
mario-roethlisberger,BDP,2,0,0,0,0
mario-roethlisberger,EVP,2,0,0,0,0
mario-roethlisberger,GLP,2,0,0,0,0
mario-roethlisberger,CVP,2,2,0.000220994475138122,1,1
mario-roethlisberger,GPS,2,0,0,0,0
mario-roethlisberger,FDP,2,0,0,0,0
mario-roethlisberger,SP,2,0,0,0,0
mario-roethlisberger,SVP,2,0,0,0,0
yadvashem,Misc.,1,0,0,0,0
yadvashem,BDP,1,0,0,0,0
yadvashem,EVP,1,0,0,0,0
yadvashem,GLP,1,0,0,0,0
yadvashem,CVP,1,1,0.000110497237569061,1,1
yadvashem,GPS,1,0,0,0,0
yadvashem,FDP,1,0,0,0,0
yadvashem,SP,1,0,0,0,0
yadvashem,SVP,1,0,0,0,0
soliday-aargau,Misc.,3,0,0,0,0
soliday-aargau,BDP,3,0,0,0,0
soliday-aargau,EVP,3,0,0,0,0
soliday-aargau,GLP,3,0,0,0,0
soliday-aargau,CVP,3,3,0.000331491712707182,1,1
soliday-aargau,GPS,3,0,0,0,0
soliday-aargau,FDP,3,0,0,0,0
soliday-aargau,SP,3,0,0,0,0
soliday-aargau,SVP,3,0,0,0,0
unwatch,Misc.,1,0,0,0,0
unwatch,BDP,1,0,0,0,0
unwatch,EVP,1,0,0,0,0
unwatch,GLP,1,0,0,0,0
unwatch,CVP,1,1,0.000110497237569061,1,1
unwatch,GPS,1,0,0,0,0
unwatch,FDP,1,0,0,0,0
unwatch,SP,1,0,0,0,0
unwatch,SVP,1,0,0,0,0
ncr-iran,Misc.,1,0,0,0,0
ncr-iran,BDP,1,0,0,0,0
ncr-iran,EVP,1,0,0,0,0
ncr-iran,GLP,1,0,0,0,0
ncr-iran,CVP,1,1,0.000110497237569061,1,1
ncr-iran,GPS,1,0,0,0,0
ncr-iran,FDP,1,0,0,0,0
ncr-iran,SP,1,0,0,0,0
ncr-iran,SVP,1,0,0,0,0
ag,Misc.,21,0,0,0,0
ag,BDP,21,0,0,0,0
ag,EVP,21,2,0.00552486187845304,0.750045632633746,0.859400668356482
ag,GLP,21,1,0.000124470998257406,0.0168979660824879,0.0760408473711957
ag,CVP,21,3,0.000331491712707182,0.0450027379580247,0.202512320811111
ag,GPS,21,1,0.000108695652173913,0.014756332555077,0.0664034964978463
ag,FDP,21,2,0.000345482812230092,0.04690214527784,0.21105965375028
ag,SP,21,8,0.000476020468880162,0.0646237103447378,0.29080669655132
ag,SVP,21,4,0.000455010806506655,0.0617714751480869,0.277971638166391
audiatur-online,Misc.,3,0,0,0,0
audiatur-online,BDP,3,0,0,0,0
audiatur-online,EVP,3,0,0,0,0
audiatur-online,GLP,3,0,0,0,0
audiatur-online,CVP,3,3,0.000331491712707182,1,1
audiatur-online,GPS,3,0,0,0,0
audiatur-online,FDP,3,0,0,0,0
audiatur-online,SP,3,0,0,0,0
audiatur-online,SVP,3,0,0,0,0
badenertagblatt,Misc.,12,0,0,0,0
badenertagblatt,BDP,12,0,0,0,0
badenertagblatt,EVP,12,0,0,0,0
badenertagblatt,GLP,12,1,0.000124470998257406,0.0920205169425995,0.414092326241698
badenertagblatt,CVP,12,7,0.000773480662983425,0.571828710698112,0.759153649767688
badenertagblatt,GPS,12,1,0.000108695652173913,0.0803579166431353,0.361610624894109
badenertagblatt,FDP,12,1,0.000172741406115046,0.12770648352338,0.509334896981901
badenertagblatt,SP,12,1,5.95025586100202e-05,0.0439898151325029,0.197954168096263
badenertagblatt,SVP,12,1,0.000113752701626664,0.0840965570602712,0.378434506771221
beste-reisezeit,Misc.,1,0,0,0,0
beste-reisezeit,BDP,1,0,0,0,0
beste-reisezeit,EVP,1,0,0,0,0
beste-reisezeit,GLP,1,0,0,0,0
beste-reisezeit,CVP,1,1,0.000110497237569061,1,1
beste-reisezeit,GPS,1,0,0,0,0
beste-reisezeit,FDP,1,0,0,0,0
beste-reisezeit,SP,1,0,0,0,0
beste-reisezeit,SVP,1,0,0,0,0
binderlegal,Misc.,2,0,0,0,0
binderlegal,BDP,2,0,0,0,0
binderlegal,EVP,2,0,0,0,0
binderlegal,GLP,2,0,0,0,0
binderlegal,CVP,2,2,0.000220994475138122,1,1
binderlegal,GPS,2,0,0,0,0
binderlegal,FDP,2,0,0,0,0
binderlegal,SP,2,0,0,0,0
binderlegal,SVP,2,0,0,0,0
cbc,Misc.,1,0,0,0,0
cbc,BDP,1,0,0,0,0
cbc,EVP,1,0,0,0,0
cbc,GLP,1,0,0,0,0
cbc,CVP,1,1,0.000110497237569061,1,1
cbc,GPS,1,0,0,0,0
cbc,FDP,1,0,0,0,0
cbc,SP,1,0,0,0,0
cbc,SVP,1,0,0,0,0
cvp-be,Misc.,3,0,0,0,0
cvp-be,BDP,3,0,0,0,0
cvp-be,EVP,3,0,0,0,0
cvp-be,GLP,3,0,0,0,0
cvp-be,CVP,3,3,0.000331491712707182,1,1
cvp-be,GPS,3,0,0,0,0
cvp-be,FDP,3,0,0,0,0
cvp-be,SP,3,0,0,0,0
cvp-be,SVP,3,0,0,0,0
cvp-wettingen,Misc.,3,0,0,0,0
cvp-wettingen,BDP,3,0,0,0,0
cvp-wettingen,EVP,3,0,0,0,0
cvp-wettingen,GLP,3,0,0,0,0
cvp-wettingen,CVP,3,3,0.000331491712707182,1,1
cvp-wettingen,GPS,3,0,0,0,0
cvp-wettingen,FDP,3,0,0,0,0
cvp-wettingen,SP,3,0,0,0,0
cvp-wettingen,SVP,3,0,0,0,0
der-postillon,Misc.,16,0,0,0,0
der-postillon,BDP,16,1,0.000476190476190476,0.241347946564313,0.573258219942426
der-postillon,EVP,16,0,0,0,0
der-postillon,GLP,16,3,0.000373412994772218,0.189257164968282,0.543957155294658
der-postillon,CVP,16,6,0.000662983425414365,0.336020345492856,0.626511444339732
der-postillon,GPS,16,1,0.000108695652173913,0.0550902921505498,0.247906314677474
der-postillon,FDP,16,0,0,0,0
der-postillon,SP,16,4,0.000238010234440081,0.120630890821149,0.505354876086896
der-postillon,SVP,16,1,0.000113752701626664,0.0576533600028504,0.259440120012827
deutschlandfunk,Misc.,11,0,0,0,0
deutschlandfunk,BDP,11,0,0,0,0
deutschlandfunk,EVP,11,0,0,0,0
deutschlandfunk,GLP,11,0,0,0,0
deutschlandfunk,CVP,11,2,0.000220994475138122,0.187219267783684,0.542810838128322
deutschlandfunk,GPS,11,2,0.000217391304347826,0.184166779721994,0.541093813593621
deutschlandfunk,FDP,11,0,0,0,0
deutschlandfunk,SP,11,1,5.95025586100202e-05,0.0504086151803624,0.226838768311631
deutschlandfunk,SVP,11,6,0.000682516209759982,0.57820533731396,0.762740502239103
die-tagespost,Misc.,2,0,0,0,0
die-tagespost,BDP,2,0,0,0,0
die-tagespost,EVP,2,0,0,0,0
die-tagespost,GLP,2,0,0,0,0
die-tagespost,CVP,2,1,0.000110497237569061,0.492741438260187,0.714667059021355
die-tagespost,GPS,2,0,0,0,0
die-tagespost,FDP,2,0,0,0,0
die-tagespost,SP,2,0,0,0,0
die-tagespost,SVP,2,1,0.000113752701626664,0.507258561739813,0.722832940978645
erzbistumberlin,Misc.,1,0,0,0,0
erzbistumberlin,BDP,1,0,0,0,0
erzbistumberlin,EVP,1,0,0,0,0
erzbistumberlin,GLP,1,0,0,0,0
erzbistumberlin,CVP,1,1,0.000110497237569061,1,1
erzbistumberlin,GPS,1,0,0,0,0
erzbistumberlin,FDP,1,0,0,0,0
erzbistumberlin,SP,1,0,0,0,0
erzbistumberlin,SVP,1,0,0,0,0
ethz,Misc.,23,0,0,0,0
ethz,BDP,23,1,0.000476190476190476,0.173112785465768,0.534875941824495
ethz,EVP,23,0,0,0,0
ethz,GLP,23,2,0.000248941996514812,0.0904995891157863,0.407248151021038
ethz,CVP,23,2,0.000220994475138122,0.080339635243782,0.361528358597019
ethz,GPS,23,7,0.000760869565217391,0.276604124602912,0.593089820089138
ethz,FDP,23,2,0.000345482812230092,0.125595733106966,0.508147599872669
ethz,SP,23,6,0.000357015351660121,0.129788236157841,0.510505882838786
ethz,SVP,23,3,0.000341258104879991,0.124059896306944,0.507283691672656
forbes,Misc.,6,0,0,0,0
forbes,BDP,6,0,0,0,0
forbes,EVP,6,0,0,0,0
forbes,GLP,6,0,0,0,0
forbes,CVP,6,1,0.000110497237569061,0.175462301274972,0.536197544467172
forbes,GPS,6,0,0,0,0
forbes,FDP,6,1,0.000172741406115046,0.274301922013906,0.591794831132822
forbes,SP,6,2,0.00011900511722004,0.188972251164882,0.543796891280246
forbes,SVP,6,2,0.000227505403253327,0.36126352554624,0.64071073311976
freitag,Misc.,3,1,0.000222419928825623,0.503653697251258,0.720805204703833
freitag,BDP,3,0,0,0,0
freitag,EVP,3,0,0,0,0
freitag,GLP,3,0,0,0,0
freitag,CVP,3,1,0.000110497237569061,0.250212930700736,0.578244773519164
freitag,GPS,3,1,0.000108695652173913,0.246133372048006,0.575950021777004
freitag,FDP,3,0,0,0,0
freitag,SP,3,0,0,0,0
freitag,SVP,3,0,0,0,0
mdr,Misc.,9,0,0,0,0
mdr,BDP,9,0,0,0,0
mdr,EVP,9,0,0,0,0
mdr,GLP,9,0,0,0,0
mdr,CVP,9,1,0.000110497237569061,0.129583398541487,0.510390661679587
mdr,GPS,9,1,0.000108695652173913,0.12747062573918,0.509202226978289
mdr,FDP,9,0,0,0,0
mdr,SP,9,3,0.000178507675830061,0.209341263263202,0.555254460585551
mdr,SVP,9,4,0.000455010806506655,0.53360471245613,0.737652650756573
humanrights,Misc.,10,0,0,0,0
humanrights,BDP,10,0,0,0,0
humanrights,EVP,10,0,0,0,0
humanrights,GLP,10,4,0.000497883993029624,0.495762027058792,0.716366140220571
humanrights,CVP,10,1,0.000110497237569061,0.110026301806363,0.495118358128633
humanrights,GPS,10,2,0.000217391304347826,0.216464789423388,0.559261444050656
humanrights,FDP,10,0,0,0,0
humanrights,SP,10,3,0.000178507675830061,0.177746881711457,0.537482620962695
humanrights,SVP,10,0,0,0,0
jpost,Misc.,1,0,0,0,0
jpost,BDP,1,0,0,0,0
jpost,EVP,1,0,0,0,0
jpost,GLP,1,0,0,0,0
jpost,CVP,1,1,0.000110497237569061,1,1
jpost,GPS,1,0,0,0,0
jpost,FDP,1,0,0,0,0
jpost,SP,1,0,0,0,0
jpost,SVP,1,0,0,0,0
juedische-allgemeine,Misc.,1,0,0,0,0
juedische-allgemeine,BDP,1,0,0,0,0
juedische-allgemeine,EVP,1,0,0,0,0
juedische-allgemeine,GLP,1,0,0,0,0
juedische-allgemeine,CVP,1,1,0.000110497237569061,1,1
juedische-allgemeine,GPS,1,0,0,0,0
juedische-allgemeine,FDP,1,0,0,0,0
juedische-allgemeine,SP,1,0,0,0,0
juedische-allgemeine,SVP,1,0,0,0,0
kath,Misc.,26,1,0.000222419928825623,0.025137250136614,0.113117625614763
kath,BDP,26,0,0,0,0
kath,EVP,26,2,0.00552486187845304,0.624403738200092,0.788727102737552
kath,GLP,26,0,0,0,0
kath,CVP,26,8,0.000883977900552486,0.0999045981120147,0.449570691504066
kath,GPS,26,4,0.000434782608695652,0.0491378593974855,0.221120367288685
kath,FDP,26,9,0.00155467265503541,0.175704558564165,0.536333814192343
kath,SP,26,0,0,0,0
kath,SVP,26,2,0.000227505403253327,0.0257119955896295,0.115703980153333
mundschutz-schweiz,Misc.,1,0,0,0,0
mundschutz-schweiz,BDP,1,0,0,0,0
mundschutz-schweiz,EVP,1,0,0,0,0
mundschutz-schweiz,GLP,1,0,0,0,0
mundschutz-schweiz,CVP,1,1,0.000110497237569061,1,1
mundschutz-schweiz,GPS,1,0,0,0,0
mundschutz-schweiz,FDP,1,0,0,0,0
mundschutz-schweiz,SP,1,0,0,0,0
mundschutz-schweiz,SVP,1,0,0,0,0
oberaegeri,Misc.,1,0,0,0,0
oberaegeri,BDP,1,0,0,0,0
oberaegeri,EVP,1,0,0,0,0
oberaegeri,GLP,1,0,0,0,0
oberaegeri,CVP,1,1,0.000110497237569061,1,1
oberaegeri,GPS,1,0,0,0,0
oberaegeri,FDP,1,0,0,0,0
oberaegeri,SP,1,0,0,0,0
oberaegeri,SVP,1,0,0,0,0
persoenlich,Misc.,55,0,0,0,0
persoenlich,BDP,55,4,0.0019047619047619,0.193727863816822,0.546471923396963
persoenlich,EVP,55,1,0.00276243093922652,0.280958918518872,0.595539391666866
persoenlich,GLP,55,1,0.000124470998257406,0.0126595878147662,0.0569681451664479
persoenlich,CVP,55,7,0.000773480662983425,0.0786684971852842,0.354008237333779
persoenlich,GPS,55,4,0.000434782608695652,0.0442204906538399,0.198992207942279
persoenlich,FDP,55,11,0.0019001554672655,0.193259356286431,0.546208387911117
persoenlich,SP,55,21,0.00124955373081042,0.127088521871978,0.508987293552988
persoenlich,SVP,55,6,0.000682516209759982,0.0694167638520066,0.31237543733403
rnz,Misc.,1,0,0,0,0
rnz,BDP,1,0,0,0,0
rnz,EVP,1,0,0,0,0
rnz,GLP,1,0,0,0,0
rnz,CVP,1,1,0.000110497237569061,1,1
rnz,GPS,1,0,0,0,0
rnz,FDP,1,0,0,0,0
rnz,SP,1,0,0,0,0
rnz,SVP,1,0,0,0,0
rtr,Misc.,28,0,0,0,0
rtr,BDP,28,0,0,0,0
rtr,EVP,28,0,0,0,0
rtr,GLP,28,0,0,0,0
rtr,CVP,28,27,0.00298342541436464,0.945268607161648,0.969213591528427
rtr,GPS,28,0,0,0,0
rtr,FDP,28,1,0.000172741406115046,0.0547313928383519,0.246291267772584
rtr,SP,28,0,0,0,0
rtr,SVP,28,0,0,0,0
schweiz-israel,Misc.,1,0,0,0,0
schweiz-israel,BDP,1,0,0,0,0
schweiz-israel,EVP,1,0,0,0,0
schweiz-israel,GLP,1,0,0,0,0
schweiz-israel,CVP,1,1,0.000110497237569061,1,1
schweiz-israel,GPS,1,0,0,0,0
schweiz-israel,FDP,1,0,0,0,0
schweiz-israel,SP,1,0,0,0,0
schweiz-israel,SVP,1,0,0,0,0
smartermedicine,Misc.,2,0,0,0,0
smartermedicine,BDP,2,0,0,0,0
smartermedicine,EVP,2,0,0,0,0
smartermedicine,GLP,2,0,0,0,0
smartermedicine,CVP,2,2,0.000220994475138122,1,1
smartermedicine,GPS,2,0,0,0,0
smartermedicine,FDP,2,0,0,0,0
smartermedicine,SP,2,0,0,0,0
smartermedicine,SVP,2,0,0,0,0
stern,Misc.,15,1,0.000222419928825623,0.128890075891391,0.510000667688908
stern,BDP,15,0,0,0,0
stern,EVP,15,0,0,0,0
stern,GLP,15,0,0,0,0
stern,CVP,15,3,0.000331491712707182,0.192096060068849,0.545554033788728
stern,GPS,15,5,0.000543478260869565,0.314940098482443,0.614653805396374
stern,FDP,15,0,0,0,0
stern,SP,15,1,5.95025586100202e-05,0.0344811246702187,0.155165061015984
stern,SVP,15,5,0.000568763508133318,0.329592640887098,0.622895860498993
swr,Misc.,4,0,0,0,0
swr,BDP,4,0,0,0,0
swr,EVP,4,0,0,0,0
swr,GLP,4,0,0,0,0
swr,CVP,4,1,0.000110497237569061,0.274702178899406,0.592019975630916
swr,GPS,4,0,0,0,0
swr,FDP,4,1,0.000172741406115046,0.429444587845849,0.67906258066329
swr,SP,4,2,0.00011900511722004,0.295853233254745,0.603917443705794
swr,SVP,4,0,0,0,0
tachles,Misc.,2,0,0,0,0
tachles,BDP,2,0,0,0,0
tachles,EVP,2,0,0,0,0
tachles,GLP,2,0,0,0,0
tachles,CVP,2,1,0.000110497237569061,0.64998452970297,0.803116297957921
tachles,GPS,2,0,0,0,0
tachles,FDP,2,0,0,0,0
tachles,SP,2,1,5.95025586100202e-05,0.35001547029703,0.634383702042079
tachles,SVP,2,0,0,0,0
tagesspiegel,Misc.,21,3,0.000667259786476868,0.277090551925103,0.59336343545787
tagesspiegel,BDP,21,0,0,0,0
tagesspiegel,EVP,21,0,0,0,0
tagesspiegel,GLP,21,3,0.000373412994772218,0.155065860275736,0.524724546405101
tagesspiegel,CVP,21,1,0.000110497237569061,0.0458857871622564,0.206486042230154
tagesspiegel,GPS,21,2,0.000217391304347826,0.0902752986561784,0.406238843952803
tagesspiegel,FDP,21,0,0,0,0
tagesspiegel,SP,21,6,0.000357015351660121,0.148256470481407,0.520894264645791
tagesspiegel,SVP,21,6,0.000682516209759982,0.28342603149932,0.596927142718368
valentin-trentin,Misc.,1,0,0,0,0
valentin-trentin,BDP,1,0,0,0,0
valentin-trentin,EVP,1,0,0,0,0
valentin-trentin,GLP,1,0,0,0,0
valentin-trentin,CVP,1,1,0.000110497237569061,1,1
valentin-trentin,GPS,1,0,0,0,0
valentin-trentin,FDP,1,0,0,0,0
valentin-trentin,SP,1,0,0,0,0
valentin-trentin,SVP,1,0,0,0,0
wsj,Misc.,7,0,0,0,0
wsj,BDP,7,0,0,0,0
wsj,EVP,7,0,0,0,0
wsj,GLP,7,0,0,0,0
wsj,CVP,7,1,0.000110497237569061,0.139338415938882,0.515877858965621
wsj,GPS,7,0,0,0,0
wsj,FDP,7,0,0,0,0
wsj,SP,7,0,0,0,0
wsj,SVP,7,6,0.000682516209759982,0.860661584061118,0.921622141034379
insieme,Misc.,5,0,0,0,0
insieme,BDP,5,0,0,0,0
insieme,EVP,5,1,0.00276243093922652,0.868314143611521,0.925926705781481
insieme,GLP,5,2,0.000248941996514812,0.0782498680575979,0.352124406259191
insieme,CVP,5,1,0.000110497237569061,0.0347325657444609,0.156296545850074
insieme,GPS,5,0,0,0,0
insieme,FDP,5,0,0,0,0
insieme,SP,5,1,5.95025586100202e-05,0.0187034225864198,0.084165401638889
insieme,SVP,5,0,0,0,0
sab,Misc.,18,0,0,0,0
sab,BDP,18,0,0,0,0
sab,EVP,18,0,0,0,0
sab,GLP,18,0,0,0,0
sab,CVP,18,17,0.00187845303867403,0.94530069507404,0.969231640979148
sab,GPS,18,1,0.000108695652173913,0.0546993049259595,0.246146872166818
sab,FDP,18,0,0,0,0
sab,SP,18,0,0,0,0
sab,SVP,18,0,0,0,0
cadrenoiretblancfribourg,Misc.,1,0,0,0,0
cadrenoiretblancfribourg,BDP,1,0,0,0,0
cadrenoiretblancfribourg,EVP,1,0,0,0,0
cadrenoiretblancfribourg,GLP,1,0,0,0,0
cadrenoiretblancfribourg,CVP,1,1,0.000110497237569061,1,1
cadrenoiretblancfribourg,GPS,1,0,0,0,0
cadrenoiretblancfribourg,FDP,1,0,0,0,0
cadrenoiretblancfribourg,SP,1,0,0,0,0
cadrenoiretblancfribourg,SVP,1,0,0,0,0
radiofr,Misc.,11,0,0,0,0
radiofr,BDP,11,0,0,0,0
radiofr,EVP,11,0,0,0,0
radiofr,GLP,11,0,0,0,0
radiofr,CVP,11,3,0.000331491712707182,0.386937868041799,0.655152550773512
radiofr,GPS,11,1,0.000108695652173913,0.126876366151387,0.508867955960155
radiofr,FDP,11,0,0,0,0
radiofr,SP,11,7,0.000416517910270142,0.486185765806814,0.710979493266333
radiofr,SVP,11,0,0,0,0
washingtonpost,Misc.,21,0,0,0,0
washingtonpost,BDP,21,0,0,0,0
washingtonpost,EVP,21,0,0,0,0
washingtonpost,GLP,21,3,0.000373412994772218,0.180061515480878,0.538784602457994
washingtonpost,CVP,21,5,0.000552486187845304,0.266411457711487,0.587356444962711
washingtonpost,GPS,21,2,0.000217391304347826,0.104827117056042,0.471722026752187
washingtonpost,FDP,21,1,0.000172741406115046,0.0832967245565367,0.374835260504415
washingtonpost,SP,21,7,0.000416517910270142,0.200846909984799,0.55047638686645
washingtonpost,SVP,21,3,0.000341258104879991,0.164556275210257,0.53006290480577
christine-bulliard,Misc.,47,0,0,0,0
christine-bulliard,BDP,47,0,0,0,0
christine-bulliard,EVP,47,0,0,0,0
christine-bulliard,GLP,47,0,0,0,0
christine-bulliard,CVP,47,47,0.00519337016574586,1,1
christine-bulliard,GPS,47,0,0,0,0
christine-bulliard,FDP,47,0,0,0,0
christine-bulliard,SP,47,0,0,0,0
christine-bulliard,SVP,47,0,0,0,0
cooperation,Misc.,2,0,0,0,0
cooperation,BDP,2,0,0,0,0
cooperation,EVP,2,0,0,0,0
cooperation,GLP,2,0,0,0,0
cooperation,CVP,2,1,0.000110497237569061,0.64998452970297,0.803116297957921
cooperation,GPS,2,0,0,0,0
cooperation,FDP,2,0,0,0,0
cooperation,SP,2,1,5.95025586100202e-05,0.35001547029703,0.634383702042079
cooperation,SVP,2,0,0,0,0
eveques,Misc.,1,0,0,0,0
eveques,BDP,1,0,0,0,0
eveques,EVP,1,0,0,0,0
eveques,GLP,1,0,0,0,0
eveques,CVP,1,1,0.000110497237569061,1,1
eveques,GPS,1,0,0,0,0
eveques,FDP,1,0,0,0,0
eveques,SP,1,0,0,0,0
eveques,SVP,1,0,0,0,0
freiburger-nachrichten,Misc.,24,0,0,0,0
freiburger-nachrichten,BDP,24,0,0,0,0
freiburger-nachrichten,EVP,24,0,0,0,0
freiburger-nachrichten,GLP,24,0,0,0,0
freiburger-nachrichten,CVP,24,14,0.00154696132596685,0.674167897155936,0.816719442150214
freiburger-nachrichten,GPS,24,2,0.000217391304347826,0.0947394327525034,0.426327447386265
freiburger-nachrichten,FDP,24,0,0,0,0
freiburger-nachrichten,SP,24,7,0.000416517910270142,0.181519084531156,0.539604485048775
freiburger-nachrichten,SVP,24,1,0.000113752701626664,0.0495735855604045,0.22308113502182
galatea-quartet,Misc.,1,0,0,0,0
galatea-quartet,BDP,1,0,0,0,0
galatea-quartet,EVP,1,0,0,0,0
galatea-quartet,GLP,1,0,0,0,0
galatea-quartet,CVP,1,1,0.000110497237569061,1,1
galatea-quartet,GPS,1,0,0,0,0
galatea-quartet,FDP,1,0,0,0,0
galatea-quartet,SP,1,0,0,0,0
galatea-quartet,SVP,1,0,0,0,0
gfsbern,Misc.,10,1,0.000222419928825623,0.164615299835143,0.530096106157268
gfsbern,BDP,10,0,0,0,0
gfsbern,EVP,10,0,0,0,0
gfsbern,GLP,10,0,0,0,0
gfsbern,CVP,10,4,0.000441988950276243,0.327120613506654,0.621505345097493
gfsbern,GPS,10,0,0,0,0
gfsbern,FDP,10,2,0.000345482812230092,0.25569541822726,0.581328672752834
gfsbern,SP,10,0,0,0,0
gfsbern,SVP,10,3,0.000341258104879991,0.252568668430942,0.579569875992405
jdc-fr,Misc.,1,0,0,0,0
jdc-fr,BDP,1,0,0,0,0
jdc-fr,EVP,1,0,0,0,0
jdc-fr,GLP,1,0,0,0,0
jdc-fr,CVP,1,1,0.000110497237569061,1,1
jdc-fr,GPS,1,0,0,0,0
jdc-fr,FDP,1,0,0,0,0
jdc-fr,SP,1,0,0,0,0
jdc-fr,SVP,1,0,0,0,0
journee-mondiale,Misc.,1,0,0,0,0
journee-mondiale,BDP,1,0,0,0,0
journee-mondiale,EVP,1,0,0,0,0
journee-mondiale,GLP,1,0,0,0,0
journee-mondiale,CVP,1,1,0.000110497237569061,1,1
journee-mondiale,GPS,1,0,0,0,0
journee-mondiale,FDP,1,0,0,0,0
journee-mondiale,SP,1,0,0,0,0
journee-mondiale,SVP,1,0,0,0,0
jugend-im-berggebiet,Misc.,1,0,0,0,0
jugend-im-berggebiet,BDP,1,0,0,0,0
jugend-im-berggebiet,EVP,1,0,0,0,0
jugend-im-berggebiet,GLP,1,0,0,0,0
jugend-im-berggebiet,CVP,1,1,0.000110497237569061,1,1
jugend-im-berggebiet,GPS,1,0,0,0,0
jugend-im-berggebiet,FDP,1,0,0,0,0
jugend-im-berggebiet,SP,1,0,0,0,0
jugend-im-berggebiet,SVP,1,0,0,0,0
latele,Misc.,16,0,0,0,0
latele,BDP,16,0,0,0,0
latele,EVP,16,0,0,0,0
latele,GLP,16,0,0,0,0
latele,CVP,16,6,0.000662983425414365,0.37870043896033,0.650518996915186
latele,GPS,16,1,0.000108695652173913,0.0620876625469382,0.279394481461222
latele,FDP,16,2,0.000345482812230092,0.197342026405884,0.54850488985331
latele,SP,16,3,0.000178507675830061,0.10196474391857,0.458841347633567
latele,SVP,16,4,0.000455010806506655,0.259905128168277,0.583696634594656
migrosmagazin,Misc.,12,0,0,0,0
migrosmagazin,BDP,12,0,0,0,0
migrosmagazin,EVP,12,0,0,0,0
migrosmagazin,GLP,12,0,0,0,0
migrosmagazin,CVP,12,3,0.000331491712707182,0.339812000629096,0.628644250353866
migrosmagazin,GPS,12,0,0,0,0
migrosmagazin,FDP,12,0,0,0,0
migrosmagazin,SP,12,7,0.000416517910270142,0.426972316233353,0.677671927881261
migrosmagazin,SVP,12,2,0.000227505403253327,0.233215683137551,0.568683821764872
politnetz,Misc.,23,0,0,0,0
politnetz,BDP,23,0,0,0,0
politnetz,EVP,23,2,0.00552486187845304,0.715815877466424,0.840146431074864
politnetz,GLP,23,1,0.000124470998257406,0.0161267953474512,0.0725705790635303
politnetz,CVP,23,4,0.000441988950276243,0.0572652701973139,0.257693715887913
politnetz,GPS,23,6,0.000652173913043478,0.0844973959704931,0.380238281867219
politnetz,FDP,23,0,0,0,0
politnetz,SP,23,3,0.000178507675830061,0.0231279317781904,0.104075693001857
politnetz,SVP,23,7,0.000796268911386645,0.103166729240127,0.464250281580573
sfl,Misc.,4,0,0,0,0
sfl,BDP,4,0,0,0,0
sfl,EVP,4,0,0,0,0
sfl,GLP,4,0,0,0,0
sfl,CVP,4,3,0.000331491712707182,0.84781731351315,0.914397238851147
sfl,GPS,4,0,0,0,0
sfl,FDP,4,0,0,0,0
sfl,SP,4,1,5.95025586100202e-05,0.15218268648685,0.523102761148853
sfl,SVP,4,0,0,0,0
davosdeclaration2018,Misc.,2,0,0,0,0
davosdeclaration2018,BDP,2,0,0,0,0
davosdeclaration2018,EVP,2,0,0,0,0
davosdeclaration2018,GLP,2,0,0,0,0
davosdeclaration2018,CVP,2,2,0.000220994475138122,1,1
davosdeclaration2018,GPS,2,0,0,0,0
davosdeclaration2018,FDP,2,0,0,0,0
davosdeclaration2018,SP,2,0,0,0,0
davosdeclaration2018,SVP,2,0,0,0,0
akamaihd,Misc.,1,0,0,0,0
akamaihd,BDP,1,0,0,0,0
akamaihd,EVP,1,0,0,0,0
akamaihd,GLP,1,0,0,0,0
akamaihd,CVP,1,1,0.000110497237569061,1,1
akamaihd,GPS,1,0,0,0,0
akamaihd,FDP,1,0,0,0,0
akamaihd,SP,1,0,0,0,0
akamaihd,SVP,1,0,0,0,0
fbcdn,Misc.,2,0,0,0,0
fbcdn,BDP,2,0,0,0,0
fbcdn,EVP,2,0,0,0,0
fbcdn,GLP,2,0,0,0,0
fbcdn,CVP,2,1,0.000110497237569061,0.492741438260187,0.714667059021355
fbcdn,GPS,2,0,0,0,0
fbcdn,FDP,2,0,0,0,0
fbcdn,SP,2,0,0,0,0
fbcdn,SVP,2,1,0.000113752701626664,0.507258561739813,0.722832940978645
atelierlestampille,Misc.,1,0,0,0,0
atelierlestampille,BDP,1,0,0,0,0
atelierlestampille,EVP,1,0,0,0,0
atelierlestampille,GLP,1,0,0,0,0
atelierlestampille,CVP,1,1,0.000110497237569061,1,1
atelierlestampille,GPS,1,0,0,0,0
atelierlestampille,FDP,1,0,0,0,0
atelierlestampille,SP,1,0,0,0,0
atelierlestampille,SVP,1,0,0,0,0
berghilfe,Misc.,1,0,0,0,0
berghilfe,BDP,1,0,0,0,0
berghilfe,EVP,1,0,0,0,0
berghilfe,GLP,1,0,0,0,0
berghilfe,CVP,1,1,0.000110497237569061,1,1
berghilfe,GPS,1,0,0,0,0
berghilfe,FDP,1,0,0,0,0
berghilfe,SP,1,0,0,0,0
berghilfe,SVP,1,0,0,0,0
bromer-kunst,Misc.,1,0,0,0,0
bromer-kunst,BDP,1,0,0,0,0
bromer-kunst,EVP,1,0,0,0,0
bromer-kunst,GLP,1,0,0,0,0
bromer-kunst,CVP,1,1,0.000110497237569061,1,1
